johnlewisweeklydistro.site	johnlewisweeklydistro.country	johnlewisweeklydistro.weekbegins	johnlewisweeklydistro.weekends	johnlewisweeklydistro.direct	johnlewisweeklydistro.displayads	johnlewisweeklydistro.mail	johnlewisweeklydistro.organic_search	johnlewisweeklydistro.paid_search	johnlewisweeklydistro.referrals	johnlewisweeklydistro.social	johnlewisweeklydistro.visits
bhs.co.uk*	WorldWide	08.13.2017	08.19.2017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	102.09600345791635
diy.com*	WorldWide	08.13.2017	08.19.2017	0.20995301153353263	0.0033224168209217337	0.025416488680051263	0.5755565048175045	0.08927333997816696	0.08479994304428307	0.011678295125539893	1619696.6705958548
hotter.com*	WorldWide	08.13.2017	08.19.2017	0.14623272403031654	0.05349977708426215	0.23539901917075348	0.3102987070887205	0.08292465448060635	0.1538118591172537	0.017833259028087384	41829.110080536164
notonthehighstreet.com*	WorldWide	08.13.2017	08.19.2017	0.16704694564519812	0.005173519443997213	0.033800327034115125	0.577824638345111	0.052080095736238605	0.11452365423172245	0.04955081956361775	316202.04062752175
oasis-stores.com*	WorldWide	08.13.2017	08.19.2017	0.3904477611940298	0.008955223880597015	0.08059701492537313	0.4	0.008955223880597015	0.06865671641791045	0.042388059701492536	49745.490885830215
etsy.com*	WorldWide	08.13.2017	08.19.2017	0.3170102539975877	0.003949364814910308	0.04148598570623457	0.2631514835275934	0.051909669881592256	0.1852957910845639	0.1371974509875177	2.0931300535801996E7
halfords.com*	WorldWide	08.13.2017	08.19.2017	0.18907438423851083	0.008771233694903083	0.016665344020315855	0.5877854305631552	0.0797597517323187	0.09198100401388366	0.025962851736913123	735710.6388300523
harrods.com*	WorldWide	08.13.2017	08.19.2017	0.23245313192046435	0.0432954051056124	0.014815918096977628	0.3866954623311161	0.19754557462636838	0.11120169638342653	0.013992811536034428	178522.8338407824
made.com*	WorldWide	08.13.2017	08.19.2017	0.38640880788829485	0.03158197544968994	0.014870436870930242	0.18226906907511636	0.17632089432674428	0.14793408323914678	0.06061473315007755	276737.7873045133
bensonsforbeds.co.uk*	WorldWide	08.13.2017	08.19.2017	0.05253623188405799	0.0	0.054347826086956534	0.6032608695652175	0.11775362318840582	0.12409420289855075	0.0480072463768116	41484.39083006601
canon.co.uk*	WorldWide	08.13.2017	08.19.2017	0.10432335724583557	0.0018238349168852373	0.0054715047506557115	0.7968247902589847	0.02006218408573761	0.0654148790189505	0.006079449722950791	249157.7682093487
purecollection.com*	WorldWide	08.13.2017	08.19.2017	0.25259515570934254	0.03460207612456747	0.10380622837370242	0.27681660899653976	0.08650519031141868	0.19377162629757783	0.05190311418685121	8890.700334238758
reiss.com*	WorldWide	08.13.2017	08.19.2017	0.26499540622128875	0.04134400840005249	0.034453340333377075	0.40011812573828576	0.04364089775561096	0.17961674760467247	0.035831473946712156	70947.32323940769
goldsmiths.co.uk*	WorldWide	08.13.2017	08.19.2017	0.1314083677077195	0.017678255745433115	0.0	0.5745433117265762	0.17972893341190335	0.08485562757807896	0.011785503830288743	60446.53881703095
homebase.co.uk*	WorldWide	08.13.2017	08.19.2017	0.15214385762917776	0.001586531705702902	0.019990299491856565	0.6167981976999822	0.12952444845358493	0.06916824942091596	0.010788415598779733	846640.1245658023
bosch-home.co.uk*	WorldWide	08.13.2017	08.19.2017	0.16505576208178444	0.0	0.05576208178438663	0.6639405204460966	0.0037174721189591085	0.10037174721189593	0.011152416356877326	43262.777720134465
hp.com*	WorldWide	08.13.2017	08.19.2017	0.2432751123566698	0.004722439257208697	0.012079577582138097	0.6131809049728658	0.022665384321550814	0.09111604983585565	0.01296053167371067	1.2275574697682912E7
nespresso.com*	WorldWide	08.13.2017	08.19.2017	0.30299919547466325	0.027131405688457372	0.07772781089125626	0.30793738077935323	0.16335876398005117	0.0921659993353571	0.02867944385086185	761862.6276277343
dunelm.com*	WorldWide	08.13.2017	08.19.2017	0.18728004757309008	0.012965616744167912	0.028660837013423805	0.5233234872634751	0.13702609695941667	0.0930014915333548	0.01774242291307188	329648.8662631346
dwell.co.uk*	WorldWide	08.13.2017	08.19.2017	0.31063829787234043	0.0425531914893617	0.06382978723404255	0.28297872340425534	0.16170212765957445	0.10638297872340426	0.031914893617021274	16726.455753497543
houseoffraser.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2095462855436266	0.04322493495340249	0.05944925264366852	0.4621493045393859	0.05926964765078734	0.13211588935978538	0.0342446853093438	642682.7324300385
laptopsdirect.co.uk*	WorldWide	08.13.2017	08.19.2017	0.1436893203883495	0.05211798899264113	0.023375177787397186	0.5398800321563291	0.12536021272648565	0.07904273081442086	0.03653453713437634	190726.80060654102
marksandspencer.com*	WorldWide	08.13.2017	08.19.2017	0.29598184185052895	0.008355419072732732	0.07965686438132111	0.4143482759771686	0.051197970559765	0.13091691979038014	0.019542708368103064	1647654.7508578396
moss.co.uk*	WorldWide	08.13.2017	08.19.2017	0.24278715296679362	0.019052803483941207	0.04082743603701687	0.4648884050081654	0.1360914534567229	0.06913445835601524	0.02721829069134458	62240.072457242684
aeg.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2318840579710145	0.0	0.031055900621118016	0.5507246376811595	0.041407867494824016	0.12422360248447206	0.020703933747412008	13672.59902767755
glassesdirect.co.uk*	WorldWide	08.13.2017	08.19.2017	0.3050196618090712	0.010091013600396279	0.06811434180267488	0.3738720538946821	0.10898294688427981	0.11121520140800384	0.022704780600891625	71176.64594420267
next.co.uk*	WorldWide	08.13.2017	08.19.2017	0.3112386308035177	0.0028586056508130018	0.046064388201672364	0.39461462895223026	0.016357576779652175	0.2092688397615409	0.019597329850573577	1151206.8415194734
amazon.co.uk*	WorldWide	08.13.2017	08.19.2017	0.41778003696488025	0.002252533740224743	0.04099363419890247	0.27665533980661117	0.029633154190499143	0.18395254082210927	0.04873276027677281	4.833547429997697E7
lg.com*	WorldWide	08.13.2017	08.19.2017	0.14168870141484705	0.03714572166020042	0.012436142823083573	0.6143266195721484	0.07993518398059342	0.07713734594134734	0.03733028460777986	3824328.3536770474
simplehuman.com*	WorldWide	08.13.2017	08.19.2017	0.21826086956521742	0.026086956521739132	0.052173913043478265	0.38086956521739135	0.18260869565217394	0.10086956521739131	0.0391304347826087	39505.92160294847
whitestuff.com*	WorldWide	08.13.2017	08.19.2017	0.362864077669903	0.04247572815533981	0.018203883495145633	0.33980582524271846	0.10315533980582525	0.09101941747572817	0.04247572815533981	31954.01244596889
worldstores.co.uk*	WorldWide	08.13.2017	08.19.2017	0.15317495179314608	0.012507724264240565	0.07739154388498849	0.24765294043196318	0.2958076788492893	0.1978305054460716	0.015634655330300704	57950.879064227316
johnlewis.com*	WorldWide	08.13.2017	08.19.2017	0.2145078837025355	0.008232610039341942	0.03191116462868734	0.4601443809208121	0.1364227002751243	0.12437499869286206	0.024406261740636495	2279536.6726720007
phase-eight.com*	WorldWide	08.13.2017	08.19.2017	0.29006410256410264	0.032051282051282055	0.09615384615384617	0.4695512820512821	0.032051282051282055	0.07211538461538462	0.008012820512820514	23169.459462560615
richersounds.com*	WorldWide	08.13.2017	08.19.2017	0.2246007998568415	0.0	0.05138726471432793	0.6056813972941368	0.0	0.10032751682321167	0.018003021311482233	245769.37762976234
very.co.uk*	WorldWide	08.13.2017	08.19.2017	0.33762701413256757	0.0072975155003618735	0.03950534706962819	0.3401300645619794	0.10211034846746954	0.13830006819375393	0.03502964207423975	633631.7177797781
ikea.com*	WorldWide	08.13.2017	08.19.2017	0.27718963729934865	0.003865758725051814	0.02749089595425339	0.4286238801881905	0.038595249079126134	0.18644454200157537	0.03779003675245377	1.9498680833378326E7
seasaltcornwall.co.uk*	WorldWide	08.13.2017	08.19.2017	0.06703910614525141	0.0	0.27234636871508383	0.35195530726256985	0.09776536312849163	0.11312849162011174	0.09776536312849163	28721.70634973836
sony.co.uk*	WorldWide	08.13.2017	08.19.2017	0.20190564854638518	0.001006811449930526	0.014095360299027365	0.6831836046348778	0.0026848305331480696	0.08987470209713161	0.007249042439499789	422749.55259119277
tiffany.co.uk*	WorldWide	08.13.2017	08.19.2017	0.11963190184049083	0.0	0.023006134969325156	0.5690184049079756	0.10736196319018407	0.15030674846625772	0.030674846625766878	23455.114741966983
decathlon.co.uk*	WorldWide	08.13.2017	08.19.2017	0.22971885086905522	0.008372371175122096	0.016100713798311725	0.49036640624401023	0.07417062156422267	0.15942773462956858	0.021843301719709572	301518.32810173684
georgjensen.com*	WorldWide	08.13.2017	08.19.2017	0.16158536585365854	0.007621951219512196	0.0	0.46951219512195125	0.12957317073170732	0.19664634146341467	0.0350609756097561	18014.013850452506
homesense.com*	WorldWide	08.13.2017	08.19.2017	0.12367491166077739	0.0	0.07420494699646643	0.60188457008245	0.07420494699646643	0.10129564193168433	0.02473498233215548	23696.217990799752
jigsaw-online.com*	WorldWide	08.13.2017	08.19.2017	0.32823129251700683	0.04251700680272109	0.05102040816326531	0.39965986394557823	0.034013605442176874	0.11054421768707484	0.034013605442176874	20811.563022744383
