site	country	dvisits	dusers	mvisits	musers	year	month
jobs.theguardian.com	764	3423.248113	3178.880654	0	0	17	4
jobs.theguardian.com	795	56.86984051	56.86984051	0	0	17	4
jobs.theguardian.com	218	421.772668	324.4405138	0	0	17	4
jobs.theguardian.com	250	11332.47084	10920.4105	0	0	17	4
jobs.theguardian.com	410	1220.869534	1220.869534	1260.984803	605.9589535	17	4
jobs.theguardian.com	442	329.7488837	329.7488837	0	0	17	4
jobs.theguardian.com	634	4823.424548	4446.679734	0	0	17	4
jobs.theguardian.com	762	77.34546825	77.34546825	0	0	17	4
jobs.theguardian.com	826	736636.8276	670666.5633	438189.6306	316476.1034	17	4
jobs.theguardian.com	8409	308.0849977	306.1473457	0	0	17	4
jobs.theguardian.com	24	250.7719975	250.7719975	0	0	17	4
jobs.theguardian.com	56	3905.2997	3659.417683	0	0	17	4
jobs.theguardian.com	120	246.32591	246.32591	0	0	17	4
jobs.theguardian.com	152	252.1304196	252.1304196	0	0	17	4
jobs.theguardian.com	344	4401.405114	3780.405085	0	0	17	4
jobs.theguardian.com	376	1052.924738	1052.924738	1476.379374	752.258416	17	4
jobs.theguardian.com	440	774.9268552	774.9268552	468.9917029	211.6797586	17	4
jobs.theguardian.com	504	1679.516144	1574.977256	0	0	17	4
jobs.theguardian.com	792	6162.882936	5846.348405	2135.372094	966.2098328	17	4
jobs.theguardian.com	8408	1050.056049	1060.048458	0	0	17	4
jobs.theguardian.com	84024	991.3025538	979.3260731	0	0	17	4
jobs.theguardian.com	246	741.8613794	741.8613794	0	0	17	4
jobs.theguardian.com	470	943.3489328	943.3489328	0	0	17	4
jobs.theguardian.com	566	2490.20615	2361.119168	0	0	17	4
jobs.theguardian.com	598	728.4855008	455.303438	0	0	17	4
jobs.theguardian.com	630	301.9156752	301.9156752	0	0	17	4
jobs.theguardian.com	8406	5073.325905	4873.511883	0	0	17	4
jobs.theguardian.com	84022	294.6354576	294.6354576	0	0	17	4
jobs.theguardian.com	84021	234.6196513	257.7183062	0	0	17	4
jobs.theguardian.com	20	1030.613761	1030.613761	0	0	17	4
jobs.theguardian.com	52	333.1608982	333.1608982	0	0	17	4
jobs.theguardian.com	116	46.73832746	46.73832746	0	0	17	4
jobs.theguardian.com	180	1852.965456	1852.965456	0	0	17	4
jobs.theguardian.com	276	16047.87188	15222.46057	4818.164285	2432.216441	17	4
jobs.theguardian.com	308	186.5306926	186.5306926	0	0	17	4
jobs.theguardian.com	372	6029.226765	5737.642185	9371.737639	4680.901892	17	4
jobs.theguardian.com	404	2192.774235	2036.949126	5777.069418	2896.814431	17	4
jobs.theguardian.com	724	11853.44127	11543.90093	10635.61923	5153.132443	17	4
jobs.theguardian.com	756	5411.793142	5411.793142	0	0	17	4
jobs.theguardian.com	788	1098.017833	1098.017833	0	0	17	4
jobs.theguardian.com	8404	1475.730187	1515.92335	0	0	17	4
jobs.theguardian.com	84020	571.9752334	606.768862	0	0	17	4
jobs.theguardian.com	51	170.2539813	170.2539813	0	0	17	4
jobs.theguardian.com	50	1631.092741	1591.977954	0	0	17	4
jobs.theguardian.com	242	228.1600685	228.1600685	0	0	17	4
jobs.theguardian.com	434	614.6748522	505.3893611	0	0	17	4
jobs.theguardian.com	498	35.39346685	35.39346685	0	0	17	4
jobs.theguardian.com	818	3024.649881	2861.844558	1249.034665	619.4626375	17	4
jobs.theguardian.com	84018	378.6539641	368.6187866	0	0	17	4
jobs.theguardian.com	8401	4078.40223	2426.064208	0	0	17	4
jobs.theguardian.com	84017	985.2811428	984.1382737	0	0	17	4
jobs.theguardian.com	48	759.1966888	674.6340268	0	0	17	4
jobs.theguardian.com	112	271.839849	271.839849	0	0	17	4
jobs.theguardian.com	144	992.1725079	961.1088051	0	0	17	4
jobs.theguardian.com	208	2099.244314	2099.244314	0	0	17	4
jobs.theguardian.com	368	268.4794745	268.4794745	0	0	17	4
jobs.theguardian.com	400	351.1942189	311.0415421	0	0	17	4
jobs.theguardian.com	496	154.0816849	154.0816849	0	0	17	4
jobs.theguardian.com	528	6220.419573	5927.776507	14475.32557	6810.242472	17	4
jobs.theguardian.com	688	1116.007637	1038.450905	0	0	17	4
jobs.theguardian.com	752	2859.743683	2717.434343	0	0	17	4
jobs.theguardian.com	784	12148.18834	11336.93025	5655.418458	2814.666985	17	4
jobs.theguardian.com	398	328.780978	266.6516323	0	0	17	4
jobs.theguardian.com	462	557.8978528	557.8978528	0	0	17	4
jobs.theguardian.com	558	246.450286	246.450286	0	0	17	4
jobs.theguardian.com	84013	797.7407534	827.9219986	0	0	17	4
jobs.theguardian.com	12	1040.175397	991.0710427	0	0	17	4
jobs.theguardian.com	76	3961.177427	3719.912373	4686.379227	2387.184744	17	4
jobs.theguardian.com	268	122.5629635	122.5629635	0	0	17	4
jobs.theguardian.com	300	7102.204622	6400.31262	5724.547056	2719.247234	17	4
jobs.theguardian.com	364	1992.229489	1992.229489	0	0	17	4
jobs.theguardian.com	428	409.8786246	409.8786246	0	0	17	4
jobs.theguardian.com	524	756.4006803	756.4006803	0	0	17	4
jobs.theguardian.com	620	6317.965858	5661.446512	0	0	17	4
jobs.theguardian.com	716	2285.008995	1949.637303	0	0	17	4
jobs.theguardian.com	748	958.3508038	598.9692524	0	0	17	4
jobs.theguardian.com	780	834.4404723	654.1939418	0	0	17	4
jobs.theguardian.com	84012	1959.543893	1952.382875	0	0	17	4
jobs.theguardian.com	203	2215.094514	2215.094514	1039.352967	475.1530238	17	4
jobs.theguardian.com	84011	107.0264512	107.0264512	0	0	17	4
jobs.theguardian.com	170	771.1507854	771.1507854	0	0	17	4
jobs.theguardian.com	426	1441.499152	900.9369701	0	0	17	4
jobs.theguardian.com	458	3891.869187	3855.125397	3384.71471	1739.310968	17	4
jobs.theguardian.com	554	3329.555628	3080.012488	10811.41412	5296.127291	17	4
jobs.theguardian.com	586	5402.859216	5082.517758	0	0	17	4
jobs.theguardian.com	682	2561.086389	2476.365584	2215.388284	1132.033687	17	4
jobs.theguardian.com	233	585.773677	531.4166686	0	0	17	4
jobs.theguardian.com	8	335.6044183	335.6044183	0	0	17	4
jobs.theguardian.com	40	3933.008524	3587.642692	0	0	17	4
jobs.theguardian.com	72	747.5608888	747.5608888	0	0	17	4
jobs.theguardian.com	104	7.405892647	7.405892647	0	0	17	4
jobs.theguardian.com	328	270.3246882	270.3246882	0	0	17	4
jobs.theguardian.com	360	4174.256954	3918.715664	2481.891131	1254.080208	17	4
jobs.theguardian.com	392	3287.046352	3287.046352	0	0	17	4
jobs.theguardian.com	616	5333.000229	5121.337628	2243.408987	1122.806472	17	4
jobs.theguardian.com	840	40326.81114	38126.76107	28289.77362	23705.56665	17	4
jobs.theguardian.com	231	432.9843762	432.9843762	0	0	17	4
jobs.theguardian.com	999	1071585.904	989480.6143	603444.6493	410750.9131	17	4
jobs.theguardian.com	70	660.884092	660.884092	0	0	17	4
jobs.theguardian.com	422	767.7561994	714.2230255	0	0	17	4
jobs.theguardian.com	646	256.8548339	256.8548339	0	0	17	4
jobs.theguardian.com	710	4745.253488	4745.253488	5348.925645	2626.940605	17	4
jobs.theguardian.com	4	120.622175	120.622175	0	0	17	4
jobs.theguardian.com	36	9623.307611	9263.208335	0	0	17	4
jobs.theguardian.com	100	2398.219892	2066.544138	0	0	17	4
jobs.theguardian.com	196	1041.667548	1041.667548	0	0	17	4
jobs.theguardian.com	356	20728.04031	19874.06753	16077.25962	11145.30653	17	4
jobs.theguardian.com	388	393.2646769	393.2646769	0	0	17	4
jobs.theguardian.com	484	3030.865622	3030.865622	919.6820878	458.852661	17	4
jobs.theguardian.com	516	352.2946433	352.2946433	0	0	17	4
jobs.theguardian.com	804	857.0564665	818.7152451	0	0	17	4
jobs.theguardian.com	643	1724.723583	1631.352398	1593.0891	751.727955	17	4
jobs.theguardian.com	578	1401.552716	1401.552716	0	0	17	4
jobs.theguardian.com	642	1992.288793	1992.288793	0	0	17	4
jobs.theguardian.com	706	235.1782811	235.1782811	0	0	17	4
jobs.theguardian.com	834	2192.481331	1972.137126	0	0	17	4
jobs.theguardian.com	417	48.31951415	48.31951415	0	0	17	4
jobs.theguardian.com	705	1108.283357	1108.283357	0	0	17	4
jobs.theguardian.com	32	2753.466706	2753.466706	0	0	17	4
jobs.theguardian.com	64	195.7214978	195.7214978	0	0	17	4
jobs.theguardian.com	96	70.50823759	70.50823759	0	0	17	4
jobs.theguardian.com	288	948.0766612	948.0766612	0	0	17	4
jobs.theguardian.com	480	620.1395279	620.1395279	0	0	17	4
jobs.theguardian.com	512	2488.300259	2293.688466	0	0	17	4
jobs.theguardian.com	608	3598.220229	3548.400361	3067.588816	1739.578655	17	4
jobs.theguardian.com	704	5563.809204	5563.809204	0	0	17	4
jobs.theguardian.com	736	532.3948184	532.3948184	0	0	17	4
jobs.theguardian.com	768	252.6622864	252.6622864	0	0	17	4
jobs.theguardian.com	800	649.9867021	649.9867021	0	0	17	4
jobs.theguardian.com	31	380.9453811	358.4066246	0	0	17	4
jobs.theguardian.com	191	546.9844272	546.9844272	0	0	17	4
jobs.theguardian.com	703	358.8865162	358.8865162	0	0	17	4
jobs.theguardian.com	831	141.1050683	141.1050683	0	0	17	4
jobs.theguardian.com	158	775.3509065	775.3509065	0	0	17	4
jobs.theguardian.com	222	396.3163937	396.3163937	0	0	17	4
jobs.theguardian.com	414	1353.04473	1353.04473	0	0	17	4
jobs.theguardian.com	446	548.4079614	548.4079614	0	0	17	4
jobs.theguardian.com	478	152.6118829	152.6118829	0	0	17	4
jobs.theguardian.com	702	2118.497019	2005.291058	0	0	17	4
jobs.theguardian.com	862	476.5298301	476.5298301	0	0	17	4
jobs.theguardian.com	60	157.0595316	157.0595316	0	0	17	5
jobs.theguardian.com	124	10390.97188	10390.97188	0	0	17	5
jobs.theguardian.com	156	248.9428572	236.0161908	186.2598217	92.36481262	17	5
jobs.theguardian.com	188	166.0648322	166.0648322	0	0	17	5
jobs.theguardian.com	348	1995.100305	1870.342428	0	0	17	5
jobs.theguardian.com	380	12198.2237	11807.39894	7774.616183	3855.199214	17	5
jobs.theguardian.com	764	3272.102283	3272.102283	0	0	17	5
jobs.theguardian.com	860	78.00007752	78.00007752	0	0	17	5
jobs.theguardian.com	218	164.9044013	164.9044013	239.1163359	116.4657131	17	5
jobs.theguardian.com	250	16964.11513	14634.82794	32209.13785	15175.15141	17	5
jobs.theguardian.com	410	4657.757247	4343.217328	1755.076658	881.5923211	17	5
jobs.theguardian.com	442	360.9016419	360.9016419	0	0	17	5
jobs.theguardian.com	634	4339.017632	4339.017632	0	0	17	5
jobs.theguardian.com	762	62.72278617	62.72278617	0	0	17	5
jobs.theguardian.com	826	688071.0756	640666.7177	282615.4414	185363.8424	17	5
jobs.theguardian.com	56	5492.756228	5391.682682	0	0	17	5
jobs.theguardian.com	120	244.9994018	244.9994018	0	0	17	5
jobs.theguardian.com	344	3941.71572	3941.71572	7350.375793	3559.689792	17	5
jobs.theguardian.com	376	1602.91123	1602.91123	2394.304981	1170.328923	17	5
jobs.theguardian.com	440	890.4186014	890.4186014	591.9443221	295.8987482	17	5
jobs.theguardian.com	504	1161.913814	1108.519964	0	0	17	5
jobs.theguardian.com	792	6422.434397	6292.717021	2296.492157	1190.984882	17	5
jobs.theguardian.com	214	738.3665471	738.3665471	0	0	17	5
jobs.theguardian.com	246	795.0640402	795.0640402	0	0	17	5
jobs.theguardian.com	470	520.235283	520.235283	0	0	17	5
jobs.theguardian.com	566	2920.458313	2675.726365	0	0	17	5
jobs.theguardian.com	598	196.0653222	196.0653222	0	0	17	5
jobs.theguardian.com	630	237.6275725	237.6275725	0	0	17	5
jobs.theguardian.com	662	864.1191999	864.1191999	0	0	17	5
jobs.theguardian.com	694	974.742505	974.742505	0	0	17	5
jobs.theguardian.com	8406	4088.772085	3945.375038	0	0	17	5
jobs.theguardian.com	52	311.2504718	311.2504718	0	0	17	5
jobs.theguardian.com	84	70.78159685	70.78159685	0	0	17	5
jobs.theguardian.com	116	240.6058547	240.6058547	0	0	17	5
jobs.theguardian.com	276	16423.77499	16423.77499	7078.767215	3502.284383	17	5
jobs.theguardian.com	372	6158.40507	5972.594784	0	0	17	5
jobs.theguardian.com	404	1731.098269	1609.82029	0	0	17	5
jobs.theguardian.com	724	11554.00024	11279.33317	9626.441823	4789.965514	17	5
jobs.theguardian.com	756	7965.83656	7775.173747	0	0	17	5
jobs.theguardian.com	788	1327.548742	1252.62437	0	0	17	5
jobs.theguardian.com	8404	1313.546681	1331.109141	0	0	17	5
jobs.theguardian.com	51	93.1213893	93.1213893	0	0	17	5
jobs.theguardian.com	499	116.6376364	116.6376364	0	0	17	5
jobs.theguardian.com	50	1591.453166	1498.843652	0	0	17	5
jobs.theguardian.com	242	96.76465249	96.76465249	0	0	17	5
jobs.theguardian.com	434	194.4516213	194.4516213	0	0	17	5
jobs.theguardian.com	466	59.08985905	59.08985905	0	0	17	5
jobs.theguardian.com	498	26.2184248	26.2184248	0	0	17	5
jobs.theguardian.com	626	68.74165661	68.74165661	0	0	17	5
jobs.theguardian.com	690	211.6480968	211.6480968	0	0	17	5
jobs.theguardian.com	818	4695.316411	4203.37374	1109.581708	552.2350502	17	5
jobs.theguardian.com	8401	778.7649216	752.7745245	0	0	17	5
jobs.theguardian.com	48	505.7364094	505.7364094	0	0	17	5
jobs.theguardian.com	112	275.2536688	275.2536688	0	0	17	5
jobs.theguardian.com	144	1548.041189	1548.041189	0	0	17	5
jobs.theguardian.com	208	2239.311562	2239.311562	0	0	17	5
jobs.theguardian.com	400	369.1508992	339.7760515	0	0	17	5
jobs.theguardian.com	496	245.4194992	245.4194992	0	0	17	5
jobs.theguardian.com	528	10145.06553	9807.867191	14520.07741	6593.932935	17	5
jobs.theguardian.com	688	1074.608387	1074.608387	0	0	17	5
jobs.theguardian.com	752	836.5429669	836.5429669	0	0	17	5
jobs.theguardian.com	784	11874.69248	11299.59288	6283.732063	3134.951749	17	5
jobs.theguardian.com	270	283.7768659	177.3605412	0	0	17	5
jobs.theguardian.com	398	368.9783898	368.9783898	0	0	17	5
jobs.theguardian.com	430	94.11087703	94.11087703	0	0	17	5
jobs.theguardian.com	462	177.7477849	177.7477849	0	0	17	5
jobs.theguardian.com	686	868.867981	868.867981	0	0	17	5
jobs.theguardian.com	12	329.6430086	291.241156	0	0	17	5
jobs.theguardian.com	44	71.96750304	71.96750304	0	0	17	5
jobs.theguardian.com	76	4135.362258	3970.168255	1518.019329	779.5162181	17	5
jobs.theguardian.com	268	691.3073711	691.3073711	0	0	17	5
jobs.theguardian.com	300	7068.735404	6537.311657	4728.053102	2400.78625	17	5
jobs.theguardian.com	364	517.9460909	517.9460909	0	0	17	5
jobs.theguardian.com	428	363.2853817	363.2853817	0	0	17	5
jobs.theguardian.com	524	400.9356771	400.9356771	0	0	17	5
jobs.theguardian.com	620	11148.95402	8020.990071	0	0	17	5
jobs.theguardian.com	716	1928.441145	1623.558663	0	0	17	5
jobs.theguardian.com	748	3954.594832	3954.594832	0	0	17	5
jobs.theguardian.com	780	188.7965538	188.7965538	0	0	17	5
jobs.theguardian.com	203	2490.652387	2169.656282	1157.148592	596.2222322	17	5
jobs.theguardian.com	170	2221.211892	2221.211892	0	0	17	5
jobs.theguardian.com	426	797.0969101	797.0969101	0	0	17	5
jobs.theguardian.com	458	6874.2079	6833.280536	3427.229851	1710.906519	17	5
jobs.theguardian.com	554	2863.43621	2722.578956	0	0	17	5
jobs.theguardian.com	586	5976.114848	5677.34166	0	0	17	5
jobs.theguardian.com	682	3965.336401	3807.978021	3326.612167	1486.93157	17	5
jobs.theguardian.com	233	151.7978338	151.7978338	0	0	17	5
jobs.theguardian.com	8	95.27486147	95.27486147	0	0	17	5
jobs.theguardian.com	40	1659.393935	1534.553379	0	0	17	5
jobs.theguardian.com	72	997.795612	941.5857216	0	0	17	5
jobs.theguardian.com	104	62.82226718	42.0163668	0	0	17	5
jobs.theguardian.com	360	2195.55395	2078.138882	733.7723156	367.680131	17	5
jobs.theguardian.com	392	2351.726403	2351.726403	7500.897048	3575.344271	17	5
jobs.theguardian.com	616	4226.558121	4121.168005	642.471072	320.89214	17	5
jobs.theguardian.com	840	36467.09387	34975.57541	17787.28462	8907.607633	17	5
jobs.theguardian.com	231	743.5968279	693.3312613	0	0	17	5
jobs.theguardian.com	807	785.4596126	785.4596126	0	0	17	5
jobs.theguardian.com	999	1051338.363	983880.7756	470345.4266	279295.0486	17	5
jobs.theguardian.com	70	848.2518488	848.2518488	0	0	17	5
jobs.theguardian.com	422	1084.405614	1037.646381	0	0	17	5
jobs.theguardian.com	646	666.840199	624.832779	0	0	17	5
jobs.theguardian.com	710	8848.593429	7994.42571	6275.323611	3354.456004	17	5
jobs.theguardian.com	4	1512.82728	1512.82728	0	0	17	5
jobs.theguardian.com	36	7513.826172	7344.862269	0	0	17	5
jobs.theguardian.com	100	1515.808837	1284.04053	0	0	17	5
jobs.theguardian.com	196	1376.640276	1256.103611	0	0	17	5
jobs.theguardian.com	356	24767.26317	23548.98989	15627.30622	10030.64714	17	5
jobs.theguardian.com	388	895.2474543	895.2474543	0	0	17	5
jobs.theguardian.com	484	4351.302944	3622.034525	90.25369786	46.47038789	17	5
jobs.theguardian.com	516	85.89198853	85.89198853	0	0	17	5
jobs.theguardian.com	804	1235.264132	1133.967141	0	0	17	5
jobs.theguardian.com	643	1890.895833	1823.024431	793.8142569	409.2759713	17	5
jobs.theguardian.com	450	4.684086777	4.684086777	0	0	17	5
jobs.theguardian.com	578	2383.61975	1685.191682	0	0	17	5
jobs.theguardian.com	642	3064.801852	2913.570773	0	0	17	5
jobs.theguardian.com	834	3276.064593	2496.977385	0	0	17	5
jobs.theguardian.com	417	59.5758533	45.97669241	0	0	17	5
jobs.theguardian.com	705	577.1917845	476.7568005	0	0	17	5
jobs.theguardian.com	32	1542.29485	1380.490199	0	0	17	5
jobs.theguardian.com	64	193.522045	193.522045	0	0	17	5
jobs.theguardian.com	96	162.5065418	162.5065418	0	0	17	5
jobs.theguardian.com	288	971.0325032	808.8382002	0	0	17	5
jobs.theguardian.com	480	905.5535262	905.5535262	0	0	17	5
jobs.theguardian.com	512	1489.974182	1342.329898	0	0	17	5
jobs.theguardian.com	608	4814.021188	4680.835001	2556.939886	1292.74513	17	5
jobs.theguardian.com	704	3021.487949	3021.487949	0	0	17	5
jobs.theguardian.com	736	812.7585303	507.9740814	0	0	17	5
jobs.theguardian.com	768	101.7155029	101.7155029	0	0	17	5
jobs.theguardian.com	800	906.1635665	862.6478678	0	0	17	5
jobs.theguardian.com	31	731.7935886	669.5115836	0	0	17	5
jobs.theguardian.com	191	1258.029918	1208.980906	1082.243473	510.7325891	17	5
jobs.theguardian.com	703	1444.637594	1444.637594	0	0	17	5
jobs.theguardian.com	831	586.3714264	586.3714264	0	0	17	5
jobs.theguardian.com	158	2145.436214	2055.700494	0	0	17	5
jobs.theguardian.com	414	576.7935908	576.7935908	0	0	17	5
jobs.theguardian.com	702	3187.272314	2886.393763	27066.69169	13229.94655	17	5
jobs.theguardian.com	862	690.2016275	690.2016275	0	0	17	5
jobs.theguardian.com	894	137.862846	137.862846	0	0	17	5
jobs.theguardian.com	8401	429.5324385	429.5324385	0	0	16	11
jobs.theguardian.com	84017	1356.929974	1354.818445	0	0	16	11
jobs.theguardian.com	84049	317.3416829	317.3416829	0	0	16	11
jobs.theguardian.com	84013	836.3113112	825.7447568	0	0	16	11
jobs.theguardian.com	8405	190.1839042	190.1839042	0	0	16	11
jobs.theguardian.com	84021	187.8245162	187.8245162	0	0	16	11
jobs.theguardian.com	84053	1111.853552	955.3443048	0	0	16	11
jobs.theguardian.com	84051	2319.429876	2193.814573	0	0	16	11
jobs.theguardian.com	84041	652.1319555	662.0653905	0	0	16	11
jobs.theguardian.com	84039	526.4957607	515.608636	0	0	16	11
jobs.theguardian.com	84029	874.8940026	877.6939018	0	0	16	11
jobs.theguardian.com	8409	171.0697117	171.0697117	0	0	16	11
jobs.theguardian.com	84025	1019.022349	1013.776672	0	0	16	11
jobs.theguardian.com	84023	158.8090078	158.8090078	0	0	16	11
jobs.theguardian.com	84055	350.1454449	350.1454449	0	0	16	11
jobs.theguardian.com	8406	4481.054666	4032.040925	0	0	16	11
jobs.theguardian.com	84022	325.9985387	305.2136489	0	0	16	11
jobs.theguardian.com	84054	454.1976227	453.4052213	0	0	16	11
jobs.theguardian.com	84046	235.0411663	226.2037825	0	0	16	11
jobs.theguardian.com	84037	883.3000532	904.4851406	0	0	16	11
jobs.theguardian.com	84010	284.3427812	284.3427812	0	0	16	11
jobs.theguardian.com	84042	1740.40388	1617.842594	0	0	16	11
jobs.theguardian.com	84026	561.57732	547.2994499	0	0	16	11
jobs.theguardian.com	84011	286.5727342	286.5727342	0	0	16	11
jobs.theguardian.com	8408	190.7457196	194.7153022	0	0	16	11
jobs.theguardian.com	84024	4433.836132	3308.188911	0	0	16	11
jobs.theguardian.com	84027	800.197817	799.8177171	0	0	16	11
jobs.theguardian.com	84018	941.8680041	765.4770382	0	0	16	11
jobs.theguardian.com	84040	592.0133873	585.0727667	0	0	16	11
jobs.theguardian.com	84034	1087.53405	1099.217159	0	0	16	11
jobs.theguardian.com	8404	223.4122554	223.4122554	0	0	16	11
jobs.theguardian.com	84020	375.1671872	362.1239262	0	0	16	11
jobs.theguardian.com	84036	3583.762681	3572.799363	0	0	16	11
jobs.theguardian.com	84012	3214.982349	3007.180483	0	0	16	11
jobs.theguardian.com	84048	3061.827	3037.077607	0	0	16	11
jobs.theguardian.com	84028	626.7446855	626.7446855	0	0	16	11
jobs.theguardian.com	84013	571.128439	585.2132268	0	0	17	1
jobs.theguardian.com	84045	540.1538948	540.1538948	0	0	17	1
jobs.theguardian.com	84039	1186.820575	1175.182177	0	0	17	1
jobs.theguardian.com	84032	108.9042767	108.9042767	0	0	16	11
jobs.theguardian.com	84041	912.7957107	903.536273	0	0	17	1
jobs.theguardian.com	84037	931.932151	921.5712129	0	0	17	1
jobs.theguardian.com	84019	298.6567644	298.6567644	0	0	17	1
jobs.theguardian.com	84051	1530.366596	1397.018949	0	0	17	1
jobs.theguardian.com	8405	24.8610149	24.8610149	0	0	17	1
jobs.theguardian.com	84021	146.8131869	146.8131869	0	0	17	1
jobs.theguardian.com	84053	1240.089392	1243.929996	0	0	17	1
jobs.theguardian.com	84029	827.908486	827.908486	0	0	17	1
jobs.theguardian.com	84038	251.8952166	251.8952166	0	0	17	1
jobs.theguardian.com	84017	1190.485583	1213.170576	0	0	17	1
jobs.theguardian.com	84049	281.6485868	281.6485868	0	0	17	1
jobs.theguardian.com	8409	78.52893843	78.52893843	0	0	17	1
jobs.theguardian.com	84025	1421.29551	1421.29551	0	0	17	1
jobs.theguardian.com	84035	459.3179354	469.626217	0	0	17	1
jobs.theguardian.com	84033	244.0355999	244.0355999	0	0	17	1
jobs.theguardian.com	8406	6445.083362	6263.357629	0	0	17	1
jobs.theguardian.com	84055	392.7349231	397.9413629	0	0	17	1
jobs.theguardian.com	84010	383.210014	383.210014	0	0	17	1
jobs.theguardian.com	84042	1949.928178	1884.221589	0	0	17	1
jobs.theguardian.com	84030	130.3706747	130.3706747	0	0	17	1
jobs.theguardian.com	84026	1290.858206	1295.933194	0	0	17	1
jobs.theguardian.com	84011	145.3445291	144.4177053	0	0	17	1
jobs.theguardian.com	84027	439.676984	439.676984	0	0	17	1
jobs.theguardian.com	84040	414.2955169	378.6497087	0	0	17	1
jobs.theguardian.com	8408	361.5242973	361.5242973	0	0	17	1
jobs.theguardian.com	84024	152.0514669	160.7404599	0	0	17	1
jobs.theguardian.com	84018	220.0003858	220.0003858	0	0	17	1
jobs.theguardian.com	84034	1863.129457	1727.306932	0	0	17	1
jobs.theguardian.com	8404	245.8333657	245.8333657	0	0	17	1
jobs.theguardian.com	84020	104.1665822	104.1665822	0	0	17	1
jobs.theguardian.com	84036	3537.206474	3432.873101	0	0	17	1
jobs.theguardian.com	84012	2955.802935	2924.136285	0	0	17	1
jobs.theguardian.com	84044	298.1701469	305.691016	0	0	17	1
jobs.theguardian.com	84032	997.6065857	867.4252563	0	0	17	1
jobs.theguardian.com	84016	183.4576823	183.4576823	0	0	17	1
jobs.theguardian.com	84048	2084.961577	1938.365457	0	0	17	1
jobs.theguardian.com	84017	1271.139067	1276.589294	0	0	16	10
jobs.theguardian.com	84013	323.0058928	323.0058928	0	0	16	10
jobs.theguardian.com	84045	301.7321332	282.4372066	0	0	16	10
jobs.theguardian.com	84021	236.677701	236.677701	0	0	16	10
jobs.theguardian.com	84053	595.2092853	595.2092853	0	0	16	10
jobs.theguardian.com	84051	801.8513156	752.8478905	0	0	16	10
jobs.theguardian.com	84041	466.5619129	435.5090945	0	0	16	10
jobs.theguardian.com	84039	977.4576356	1001.090497	0	0	16	10
jobs.theguardian.com	8406	5793.781251	5421.299336	0	0	16	10
jobs.theguardian.com	84025	516.1791823	496.354227	0	0	16	10
jobs.theguardian.com	84029	265.1176258	271.7373653	0	0	16	10
jobs.theguardian.com	84033	674.6879218	674.6879218	0	0	16	10
jobs.theguardian.com	84037	2164.36635	2150.075231	0	0	16	10
jobs.theguardian.com	84042	1671.316577	1451.712893	0	0	16	10
jobs.theguardian.com	84026	437.128388	459.4771603	0	0	16	10
jobs.theguardian.com	84047	323.9500243	316.225999	0	0	16	11
jobs.theguardian.com	84030	179.9140814	179.9140814	0	0	16	10
jobs.theguardian.com	84011	117.8950107	117.8950107	0	0	16	10
jobs.theguardian.com	8408	122.4908427	144.6666966	0	0	16	10
jobs.theguardian.com	84024	849.5789168	615.1011488	0	0	16	10
jobs.theguardian.com	84040	194.3432248	185.0966309	0	0	16	10
jobs.theguardian.com	84018	713.3525136	713.3525136	0	0	16	10
jobs.theguardian.com	84050	120.9042604	90.14910169	0	0	16	10
jobs.theguardian.com	84034	3615.091807	3309.500038	0	0	16	10
jobs.theguardian.com	8404	695.2567357	700.836092	0	0	16	10
jobs.theguardian.com	84036	1947.58941	1873.540601	0	0	16	10
jobs.theguardian.com	84012	2873.335238	2746.46485	0	0	16	10
jobs.theguardian.com	84048	1819.622509	1854.499397	0	0	16	10
jobs.theguardian.com	84031	337.2189244	337.2189244	0	0	17	1
jobs.theguardian.com	84047	313.6145128	323.256625	0	0	17	1
jobs.theguardian.com	84013	905.8234818	908.7424441	0	0	16	12
jobs.theguardian.com	84045	223.0083533	230.7026989	0	0	16	12
jobs.theguardian.com	84017	1744.976412	1744.976412	0	0	16	12
jobs.theguardian.com	84049	232.8103615	240.440834	0	0	16	12
jobs.theguardian.com	84021	257.050742	275.4123235	0	0	16	12
jobs.theguardian.com	84053	796.9969333	796.9969333	0	0	16	12
jobs.theguardian.com	84019	210.7678096	216.1996797	0	0	16	12
jobs.theguardian.com	84051	1150.396259	1159.999449	0	0	16	12
jobs.theguardian.com	84041	686.8225748	670.6293783	0	0	16	12
jobs.theguardian.com	8409	595.025266	595.025266	0	0	16	12
jobs.theguardian.com	84025	753.2018913	747.7702026	0	0	16	12
jobs.theguardian.com	84039	633.6312764	627.022049	0	0	16	12
jobs.theguardian.com	84037	787.8584552	806.3087264	0	0	16	12
jobs.theguardian.com	8406	5663.211596	5351.383567	0	0	16	12
jobs.theguardian.com	84022	633.4463926	633.4463926	0	0	16	12
jobs.theguardian.com	84054	300.6770468	300.6770468	0	0	16	12
jobs.theguardian.com	84029	350.8876756	329.1216558	0	0	16	12
jobs.theguardian.com	84033	177.1532662	177.1532662	0	0	16	12
jobs.theguardian.com	84055	213.2719246	215.3360586	0	0	16	12
jobs.theguardian.com	84010	864.2913528	748.2479126	0	0	16	12
jobs.theguardian.com	84042	495.9858316	498.7078202	0	0	16	12
jobs.theguardian.com	84026	398.0043991	398.0043991	0	0	16	12
