monthlycountrydis.site	monthlycountrydis.country	monthlycountrydis.dvisits	monthlycountrydis.dusers	monthlycountrydis.mvisits	monthlycountrydis.musers	monthlycountrydis.year	monthlycountrydis.month
brit.co*	250	23041.31150278649	22347.157715512585	28908.813899545992	12487.327089397018	17	1
brit.co*	410	3397.5116761717063	3317.845626402979	5458.574099724366	2657.5570078068063	17	1
brit.co*	442	850.6350843477269	850.6350843477269	0.0	0.0	17	1
brit.co*	474	152.41563831695473	152.41563831695473	0.0	0.0	17	1
brit.co*	634	659.708721848529	627.6549897534289	0.0	0.0	17	1
brit.co*	826	156192.30174624664	152046.66287747482	285668.37156409374	159934.12870166262	17	1
brit.co*	858	880.1050310915062	880.1050310915062	0.0	0.0	17	1
brit.co*	24	987.062033426801	987.062033426801	0.0	0.0	17	1
brit.co*	56	9630.411327475898	9507.904970891444	28279.257137999608	13993.116171930566	17	1
brit.co*	120	55.01412106215273	55.01412106215273	0.0	0.0	17	1
brit.co*	152	2860.044899395425	2860.044899395425	4941.149309083613	1873.7315202101927	17	1
brit.co*	312	117.34651592601489	117.34651592601489	0.0	0.0	17	1
brit.co*	344	6422.423775224548	6296.549419456838	6323.193805471336	2960.538388869636	17	1
brit.co*	376	13484.573009496859	12953.40940686001	10049.252879079866	5204.189581919162	17	1
brit.co*	440	5141.914056980714	4518.749543090879	5132.931270878081	2478.92918587383	17	1
brit.co*	504	2192.759719981485	2092.507956932937	0.0	0.0	17	1
brit.co*	600	373.4313890057242	373.4313890057242	0.0	0.0	17	1
brit.co*	792	14214.900667824972	13829.840222354482	11527.909477854335	6325.789435263619	17	1
brit.co*	214	3349.4780256991867	2996.7222473495544	0.0	0.0	17	1
brit.co*	246	3371.7567398977444	3371.7567398977444	15629.728512349666	8309.51695518938	17	1
brit.co*	438	386.0714599010149	386.0714599010149	0.0	0.0	17	1
brit.co*	470	1803.3619528193208	1803.3619528193208	0.0	0.0	17	1
brit.co*	566	1128.2199958876756	1065.7590442406652	0.0	0.0	17	1
brit.co*	630	1897.433226967035	1897.433226967035	12717.786089910016	6435.753037412942	17	1
brit.co*	854	244.92189723238863	244.92189723238863	0.0	0.0	17	1
brit.co*	533	145.9002016766807	145.9002016766807	0.0	0.0	17	1
brit.co*	52	1422.1346035661597	1360.2917639394361	0.0	0.0	17	1
brit.co*	84	220.88172994090397	220.88172994090397	0.0	0.0	17	1
brit.co*	116	110.5809693355481	110.5809693355481	0.0	0.0	17	1
brit.co*	276	23477.04000320156	23153.056737441828	25095.31570373759	14842.608722269018	17	1
brit.co*	308	169.07674394229466	169.07674394229466	0.0	0.0	17	1
brit.co*	340	277.5578587222177	277.5578587222177	0.0	0.0	17	1
brit.co*	372	7949.373485903743	7870.806451719045	21104.23951130819	10565.232211049946	17	1
brit.co*	404	1141.223694387274	1112.7254692052027	106423.8416592839	51880.811393093376	17	1
brit.co*	724	16046.848911216826	15509.84110845214	14213.832428651549	7150.480413848469	17	1
brit.co*	756	9542.470619020485	9326.534381468227	7688.310197017307	4091.7354957033062	17	1
brit.co*	788	1463.21604918215	1463.21604918215	0.0	0.0	17	1
brit.co*	51	238.86308510025688	238.86308510025688	0.0	0.0	17	1
brit.co*	275	174.57909006861124	132.43275975043295	0.0	0.0	17	1
brit.co*	499	254.25228651062508	254.25228651062508	0.0	0.0	17	1
brit.co*	50	1071.4170871015551	1024.221740860121	0.0	0.0	17	1
brit.co*	242	480.1064316399584	480.1064316399584	0.0	0.0	17	1
brit.co*	434	227.64035122618054	227.64035122618054	0.0	0.0	17	1
brit.co*	498	114.01494481687828	114.01494481687828	0.0	0.0	17	1
brit.co*	818	2994.371573429406	2781.7592026474426	1788.5141191227729	901.7250128506424	17	1
brit.co*	850	127.50940970302112	127.50940970302112	0.0	0.0	17	1
brit.co*	48	1318.3855865113019	1219.600145946285	0.0	0.0	17	1
brit.co*	112	868.8893199616554	831.6670868373799	0.0	0.0	17	1
brit.co*	144	1130.3751806375897	1099.9742551205281	0.0	0.0	17	1
brit.co*	208	5876.471455916139	5747.481679995749	7627.517419845317	4088.7660374871093	17	1
brit.co*	368	286.2684492132664	286.2684492132664	0.0	0.0	17	1
brit.co*	400	568.2568519528329	540.4514577939515	0.0	0.0	17	1
brit.co*	496	258.6228757368416	258.6228757368416	0.0	0.0	17	1
brit.co*	528	17650.666351315558	17556.349339255168	29804.273617471135	15572.442702976645	17	1
brit.co*	688	6523.070587162533	5798.755554939729	0.0	0.0	17	1
brit.co*	752	7509.508043268248	7443.334357421497	0.0	0.0	17	1
brit.co*	784	6343.914744457622	6343.914744457622	16535.1837054957	7763.608642402891	17	1
brit.co*	591	1366.0175736295187	1366.0175736295187	0.0	0.0	17	1
brit.co*	398	338.481775822122	320.5019492560453	0.0	0.0	17	1
brit.co*	462	521.3339633220048	426.4491259400623	0.0	0.0	17	1
brit.co*	12	875.7178663040286	875.7178663040286	0.0	0.0	17	1
brit.co*	44	813.8757356302648	813.8757356302648	0.0	0.0	17	1
brit.co*	76	18503.06968077022	17873.27945512805	9514.88435254549	4650.613794138769	17	1
brit.co*	268	805.1164558212229	805.1164558212229	0.0	0.0	17	1
brit.co*	300	10822.71140766372	10423.032814083119	10842.067582564208	4870.976715343531	17	1
brit.co*	332	22.575720592219472	22.575720592219472	0.0	0.0	17	1
brit.co*	364	2003.93236842755	1943.7119145360616	0.0	0.0	17	1
brit.co*	428	1149.6013089265339	1149.6013089265339	0.0	0.0	17	1
brit.co*	524	248.0862587130858	248.0862587130858	0.0	0.0	17	1
brit.co*	620	8374.57236920236	8030.864893671694	5933.066816010373	3082.5549820056763	17	1
brit.co*	716	183.49003974056757	183.49003974056757	0.0	0.0	17	1
brit.co*	748	347.05637721848905	347.05637721848905	0.0	0.0	17	1
brit.co*	780	1259.1789556666092	1218.5644455769261	0.0	0.0	17	1
brit.co*	203	8252.123626595518	8000.416986359237	10535.834191172327	5178.177695317649	17	2
brit.co*	170	3084.439513697604	3084.439513697604	931.7165295912012	449.1755767414551	17	2
brit.co*	458	11083.148512336353	10719.791114242402	26785.678701547746	12618.211412359997	17	2
brit.co*	554	17162.903690047446	16746.401609673616	42769.714034815035	21222.112327275816	17	2
brit.co*	586	5552.679280117045	4869.4184097496145	0.0	0.0	17	2
brit.co*	682	3770.177614589929	3607.6102122328884	3557.5685133163547	1815.3075520513282	17	2
brit.co*	233	475.94225695034953	475.94225695034953	0.0	0.0	17	2
brit.co*	8	810.2503789121417	746.7911586277922	0.0	0.0	17	2
brit.co*	40	8562.269434650381	7149.026856049394	6169.652264886	3288.7382868921063	17	2
brit.co*	72	1656.77715677373	1656.77715677373	0.0	0.0	17	2
brit.co*	104	280.436603960049	280.436603960049	0.0	0.0	17	2
brit.co*	328	53.9920676974065	53.9920676974065	0.0	0.0	17	2
brit.co*	360	8258.38532752777	7996.938687762084	24831.060510841417	12437.553967895352	17	2
brit.co*	392	16149.390712809834	15662.649862597495	15714.589603999579	8318.331933354308	17	2
brit.co*	616	15068.130526610226	14699.352153219677	713.4000123179585	385.980407912224	17	2
brit.co*	840	1153009.115791636	1100411.7640335332	1217797.2221308546	1059717.0133000605	17	2
brit.co*	231	255.94186782877284	255.94186782877284	0.0	0.0	17	2
brit.co*	807	819.9456981016124	819.9456981016124	0.0	0.0	17	2
brit.co*	70	1859.6180483487342	1859.6180483487342	0.0	0.0	17	2
brit.co*	422	537.5382658281804	537.5382658281804	0.0	0.0	17	2
brit.co*	454	49.546116129294695	49.546116129294695	0.0	0.0	17	2
brit.co*	646	545.7331449361437	545.7331449361437	0.0	0.0	17	2
brit.co*	710	17396.978467018398	17093.429785892164	37227.98079931674	18054.423855642326	17	2
brit.co*	4	1458.6784432061115	1458.6784432061115	0.0	0.0	17	2
brit.co*	36	61572.03317093205	60172.24956727591	109122.92801520713	55331.08432322449	17	2
brit.co*	68	116.1446862042739	116.1446862042739	0.0	0.0	17	2
brit.co*	100	6176.833227442102	6082.097357846502	6355.930861726261	3120.6025285077876	17	2
brit.co*	196	1417.0060938280476	1417.0060938280476	0.0	0.0	17	2
brit.co*	356	38557.11302273264	37512.74789863203	62368.61238210442	43598.59458343561	17	2
brit.co*	388	1373.9861960607252	1263.8337901736174	0.0	0.0	17	2
brit.co*	484	18485.720784265468	17957.1127518142	9052.095641377133	4451.828462220805	17	2
brit.co*	516	445.7038289970999	445.7038289970999	0.0	0.0	17	2
brit.co*	740	691.211962819702	691.211962819702	0.0	0.0	17	2
brit.co*	804	3480.513194278263	3323.575994336161	10169.850065806955	4520.174251044535	17	2
brit.co*	643	11223.640264661688	10316.880467410703	3776.6812734788723	1915.2440311843245	17	2
brit.co*	418	169.94965910923034	169.94965910923034	0.0	0.0	17	2
brit.co*	578	6517.7935524317245	6517.7935524317245	0.0	0.0	17	2
brit.co*	642	10149.05661517293	9960.081071021525	7832.459247057572	3781.1093200188384	17	2
brit.co*	834	277.0938096792057	277.0938096792057	0.0	0.0	17	2
brit.co*	417	19.627094724092156	19.627094724092156	0.0	0.0	17	2
brit.co*	705	3425.6604276478984	3425.6604276478984	0.0	0.0	17	2
brit.co*	833	802.219283052323	401.1096415261615	0.0	0.0	17	2
brit.co*	32	9178.776183427424	8819.608533510649	5266.512307212059	2213.9423466941025	17	2
brit.co*	64	203.06088892988743	126.91305558117962	0.0	0.0	17	2
brit.co*	96	365.6694821992171	365.6694821992171	0.0	0.0	17	2
brit.co*	192	101.72375366170053	101.72375366170053	0.0	0.0	17	2
brit.co*	288	1223.447849508143	1223.447849508143	0.0	0.0	17	2
brit.co*	320	111.56676696318735	111.56676696318735	0.0	0.0	17	2
brit.co*	352	1502.355263936553	1401.1047965982334	0.0	0.0	17	2
brit.co*	480	1221.6655490986532	980.0218417112205	0.0	0.0	17	2
brit.co*	512	527.6420608737212	527.6420608737212	0.0	0.0	17	2
brit.co*	608	23863.21458852981	22554.346157413613	29224.974559160535	15515.892594341158	17	2
brit.co*	704	12602.857601044954	12139.62388505585	25291.06207712674	11879.68366943171	17	2
brit.co*	736	14.935842454471778	14.935842454471778	0.0	0.0	17	2
brit.co*	800	724.1278045482488	653.0425330424747	0.0	0.0	17	2
brit.co*	31	168.65351493157496	168.65351493157496	0.0	0.0	17	2
brit.co*	191	6214.593238240411	5841.076467440762	17700.310120379076	9143.663925117244	17	2
brit.co*	703	4130.590251200492	4130.590251200492	4811.836222622304	2317.6761478725193	17	2
brit.co*	158	4499.1549500099345	4296.482571262044	3457.6814220981437	1662.4467070396413	17	2
brit.co*	222	284.8767104098072	284.8767104098072	0.0	0.0	17	2
brit.co*	254	119.6409416860046	119.6409416860046	0.0	0.0	17	2
brit.co*	414	1043.265839426144	1029.751556253961	0.0	0.0	17	2
brit.co*	446	306.4677006297211	306.4677006297211	0.0	0.0	17	2
brit.co*	638	53.72912626419152	53.72912626419152	0.0	0.0	17	2
brit.co*	702	12462.567813795562	11723.211481221399	6697.588965842968	3374.3293747642206	17	2
brit.co*	862	2310.8699784934083	2144.629919747002	0.0	0.0	17	2
brit.co*	894	122.87485592825084	122.87485592825084	0.0	0.0	17	2
brit.co*	28	624.3274631445482	624.3274631445482	0.0	0.0	17	2
brit.co*	92	360.01620970684553	360.01620970684553	0.0	0.0	17	2
brit.co*	124	120167.46158012484	117574.17670674578	147608.28266670872	78705.58827545069	17	2
brit.co*	156	1351.6747854825505	1205.4262735781194	0.0	0.0	17	2
brit.co*	188	1926.4049882974016	1833.6191468863437	0.0	0.0	17	2
brit.co*	316	263.0978451025335	263.0978451025335	0.0	0.0	17	2
brit.co*	348	9983.879769774676	9023.656748572517	9032.08240225394	4525.2317110136	17	2
brit.co*	380	15287.439015504624	15001.887938536067	10447.367552698302	4695.750863769047	17	2
brit.co*	508	1569.1280979898656	1200.5867214607044	0.0	0.0	17	2
brit.co*	604	2889.6995314082214	2889.6995314082214	544.3164559240727	264.2344212733942	17	2
brit.co*	764	7838.002316126777	7838.002316126777	697.0106192114055	372.99638309016257	17	2
brit.co*	860	55.63472520996362	55.63472520996362	0.0	0.0	17	2
brit.co*	218	1237.2729923854524	1237.2729923854524	1033.7311034742672	488.1871518923107	17	2
brit.co*	250	21515.428929963135	21151.597135495227	36274.69055251413	16340.234350128007	17	2
brit.co*	410	2641.342032394489	2513.011609593734	3488.404600926558	1654.4647200541656	17	2
brit.co*	442	327.6661995786221	327.6661995786221	0.0	0.0	17	2
brit.co*	634	1614.5288955825356	1546.9216737732565	0.0	0.0	17	2
brit.co*	826	147376.3071755782	140774.05220632296	238767.8724256339	137560.97238585903	17	2
brit.co*	858	298.000361748078	298.000361748078	0.0	0.0	17	2
brit.co*	24	89.19061733392309	89.19061733392309	0.0	0.0	17	2
brit.co*	56	10174.25935996023	9313.829754617276	1973.7263777667033	1057.576777427609	17	2
brit.co*	152	5144.493156775963	5144.493156775963	2863.207111124911	1208.5359848801825	17	2
brit.co*	344	7465.83710966105	7301.622731758705	1795.739471523656	958.2399017057035	17	2
brit.co*	376	11987.818000727388	11256.270942119285	12727.443464675982	5428.190884446039	17	2
brit.co*	440	5498.847879865009	5059.533884670233	1505.9630006755506	858.4294339749088	17	2
brit.co*	504	1014.0926446059323	1014.0926446059323	0.0	0.0	17	2
brit.co*	600	137.83749548337255	137.83749548337255	0.0	0.0	17	2
brit.co*	792	12611.5501198057	12406.719685969127	8097.17721138127	4104.655138163072	17	2
brit.co*	887	39.737883050608446	39.737883050608446	0.0	0.0	17	2
brit.co*	214	780.3047137409578	780.3047137409578	3128.859999322479	1147.4063407949939	17	2
brit.co*	246	2790.709141563442	2611.7430769844823	16824.681653543976	6846.522931849681	17	2
brit.co*	470	2872.40857720835	2872.40857720835	0.0	0.0	17	2
brit.co*	566	979.9054157451834	951.5077774266882	0.0	0.0	17	2
brit.co*	598	500.54119305327094	500.54119305327094	0.0	0.0	17	2
brit.co*	630	2145.230169024064	2145.230169024064	508.3281142789663	289.8852247949618	17	2
brit.co*	854	46.90407496220724	46.90407496220724	0.0	0.0	17	2
brit.co*	52	509.39445557435766	509.39445557435766	0.0	0.0	17	2
brit.co*	84	104.95449693214606	104.95449693214606	0.0	0.0	17	2
brit.co*	116	354.40638620352627	304.5216307010197	0.0	0.0	17	2
brit.co*	276	29519.940031032784	28696.641879860967	41042.998250487	23456.955805750615	17	2
brit.co*	340	334.13169367461984	334.13169367461984	0.0	0.0	17	2
brit.co*	372	7959.885203926176	7620.747447153821	39450.94227942646	20546.37771921901	17	2
brit.co*	404	920.380822347443	902.8861875979974	12572.080160303909	6256.498370782983	17	2
brit.co*	724	24701.816506952506	23571.91091312532	11448.238273943382	5719.164206333117	17	2
brit.co*	756	13637.14865796605	13311.180281550374	0.0	0.0	17	2
brit.co*	788	1747.256118658424	1747.256118658424	0.0	0.0	17	2
brit.co*	51	205.57485226940133	205.57485226940133	0.0	0.0	17	2
brit.co*	275	96.63879701294408	96.63879701294408	0.0	0.0	17	2
brit.co*	499	377.3090874576319	377.3090874576319	0.0	0.0	17	2
brit.co*	50	690.2504122936856	690.2504122936856	0.0	0.0	17	2
brit.co*	242	193.15391063173993	193.15391063173993	0.0	0.0	17	2
brit.co*	434	117.97115128655943	117.97115128655943	0.0	0.0	17	2
brit.co*	498	267.9188266304161	249.75524121200422	0.0	0.0	17	2
brit.co*	818	3868.310196097005	3747.2678132180567	1309.5938833479936	777.2713325563318	17	2
brit.co*	16	34.60008460737249	34.60008460737249	0.0	0.0	17	2
brit.co*	48	1246.3893478332848	1028.9308836132475	0.0	0.0	17	2
brit.co*	112	748.7944925005154	726.7606885740568	0.0	0.0	17	2
brit.co*	144	1982.5324723175142	1870.1524184601612	0.0	0.0	17	2
brit.co*	208	7583.088789380374	7304.910586936366	0.0	0.0	17	2
brit.co*	368	59.21718308339076	59.21718308339076	0.0	0.0	17	2
brit.co*	400	426.27823053150934	426.27823053150934	0.0	0.0	17	2
brit.co*	496	264.87244880149353	264.87244880149353	0.0	0.0	17	2
brit.co*	528	23933.43787452081	23307.57284470893	26169.983619823735	12701.755859087927	17	2
brit.co*	688	11167.293110080207	8776.728803836111	0.0	0.0	17	2
brit.co*	752	8367.905950891552	8367.905950891552	54704.39889021526	26193.83220628319	17	2
brit.co*	784	7308.041393672946	7308.041393672946	8642.080975491615	4381.136021400912	17	2
brit.co*	591	693.5519931201175	693.5519931201175	0.0	0.0	17	2
brit.co*	398	278.62126593490325	252.96631226164027	0.0	0.0	17	2
brit.co*	462	389.5678310571859	389.5678310571859	0.0	0.0	17	2
brit.co*	558	242.81063070690513	242.81063070690513	0.0	0.0	17	2
brit.co*	12	950.5511591648198	836.9658827042955	0.0	0.0	17	2
brit.co*	76	18556.47987600558	17881.875922302355	11732.778574588026	6233.4565533902605	17	2
brit.co*	204	192.41518432668937	192.41518432668937	0.0	0.0	17	2
brit.co*	268	799.1858721345864	799.1858721345864	0.0	0.0	17	2
brit.co*	300	12213.909299823847	11946.074300438202	17773.171645369624	9458.110342013886	17	2
brit.co*	332	207.904164845812	207.904164845812	0.0	0.0	17	2
brit.co*	364	2919.4710968557083	2683.753021557742	0.0	0.0	17	2
brit.co*	428	2552.4531016769397	2407.9682788540645	0.0	0.0	17	2
brit.co*	524	248.43921746642863	248.43921746642863	0.0	0.0	17	2
brit.co*	620	9221.90929522528	9101.358602310014	7629.309408714713	3952.2978021055346	17	2
brit.co*	716	594.4445370202886	594.4445370202886	0.0	0.0	17	2
brit.co*	780	1941.34565635453	1941.34565635453	0.0	0.0	17	2
brit.co*	203	8440.009822449494	8185.438289524899	6318.547873565778	3079.546251879152	17	3
brit.co*	170	7110.999944342533	5744.397967384964	2674.799345475867	1353.1076055016258	17	3
brit.co*	458	10985.015117157966	10521.733352209023	22232.166387958856	11061.47745052366	17	3
brit.co*	554	16797.685547274687	16238.230158073135	29537.606736200356	19841.318888339127	17	3
brit.co*	586	5768.954994596222	5499.758161186466	0.0	0.0	17	3
brit.co*	682	3425.241059380502	3270.2199406202076	10088.969279510518	4945.671496303687	17	3
brit.co*	233	1245.1388515705144	1202.3128186613067	0.0	0.0	17	3
brit.co*	8	643.3192629498151	589.0880069259333	0.0	0.0	17	3
brit.co*	40	5465.225945947478	5465.225945947478	0.0	0.0	17	3
brit.co*	72	261.9920760442081	195.07657600161997	0.0	0.0	17	3
brit.co*	104	352.43862302270537	323.2167792532383	0.0	0.0	17	3
brit.co*	136	318.12473446110766	318.12473446110766	0.0	0.0	17	3
brit.co*	360	7452.013224576093	7406.644882645771	22235.10923359415	10672.44248985869	17	3
brit.co*	392	12774.369964183486	12441.751090054848	14269.568720637837	8776.868468539593	17	3
brit.co*	616	14479.068902577057	14071.634618272237	18778.31045557525	6928.029548101862	17	3
brit.co*	840	1330664.8801686366	1252785.9604981055	1149317.396264796	827258.764462952	17	3
brit.co*	231	513.5369208606006	444.6365071107729	0.0	0.0	17	3
brit.co*	583	635.2300972222222	635.2300972222222	0.0	0.0	17	3
brit.co*	807	474.5998160074275	474.5998160074275	8643.297425754121	3132.1949966636853	17	3
brit.co*	70	537.904932398104	537.904932398104	0.0	0.0	17	3
brit.co*	262	1996.8520047934824	1996.8520047934824	0.0	0.0	17	3
brit.co*	422	1352.134374637634	1291.0922639912	0.0	0.0	17	3
brit.co*	454	104.34886773778125	104.34886773778125	0.0	0.0	17	3
brit.co*	710	15088.217534540638	14463.248933796911	36709.21715687733	18355.48075709173	17	3
brit.co*	36	68272.41821158004	65801.6553864471	118177.91493703736	70539.94661858682	17	3
brit.co*	68	110.82696504301427	110.82696504301427	0.0	0.0	17	3
brit.co*	100	5637.815350206555	5416.860704311406	3385.7794544312287	1507.915067936257	17	3
brit.co*	196	682.0252482203116	682.0252482203116	0.0	0.0	17	3
brit.co*	356	36751.7320753536	35844.158324442964	84560.26652145141	56133.76963969233	17	3
brit.co*	388	1217.5608794077739	1217.5608794077739	0.0	0.0	17	3
brit.co*	484	19818.777895332096	18832.616851447827	7039.282978022069	3443.6753987404654	17	3
brit.co*	516	308.1852757536665	308.1852757536665	0.0	0.0	17	3
brit.co*	580	276.0877150983446	276.0877150983446	0.0	0.0	17	3
brit.co*	740	261.281823436034	261.281823436034	0.0	0.0	17	3
brit.co*	804	3400.854719130451	3287.976244647777	7096.756707968653	3459.9511105068023	17	3
brit.co*	643	9496.219492223077	8815.082920478068	22855.073363176543	10388.007238811966	17	3
brit.co*	450	60.474475552900365	60.474475552900365	0.0	0.0	17	3
brit.co*	578	4789.312438544307	4789.312438544307	0.0	0.0	17	3
brit.co*	642	12686.907889997941	11968.478923787947	5866.974895808144	3111.5878213621477	17	3
brit.co*	834	465.6891587307957	465.6891587307957	0.0	0.0	17	3
brit.co*	417	20.845679573042148	20.845679573042148	0.0	0.0	17	3
brit.co*	705	1803.2277687949818	1803.2277687949818	0.0	0.0	17	3
brit.co*	833	61.03554488112001	61.03554488112001	0.0	0.0	17	3
brit.co*	32	9123.901722555845	8429.43027837629	5231.8061940689095	2477.495099448376	17	3
brit.co*	96	400.9951037276144	400.9951037276144	0.0	0.0	17	3
brit.co*	192	126.78351191399578	126.78351191399578	0.0	0.0	17	3
brit.co*	288	1002.5460422999608	913.7926868079014	0.0	0.0	17	3
brit.co*	320	572.6458749419528	572.6458749419528	0.0	0.0	17	3
brit.co*	352	1329.1443864173705	1329.1443864173705	0.0	0.0	17	3
