monthlycountrydis.site	monthlycountrydis.country	monthlycountrydis.dvisits	monthlycountrydis.dusers	monthlycountrydis.mvisits	monthlycountrydis.musers	monthlycountrydis.year	monthlycountrydis.month
zavvi.com	124	0.0	0.0	18403.179290041786	0.0	17	6
zavvi.com	380	0.0	0.0	0.0	0.0	17	6
zavvi.com	764	0.0	0.0	0.0	0.0	17	6
zavvi.com	276	0.0	0.0	24425.39151554989	0.0	17	6
zavvi.com	372	0.0	0.0	143936.98241766277	0.0	17	6
zavvi.com	724	0.0	0.0	265.37107234802346	0.0	17	6
zavvi.com	56	0.0	0.0	0.0	0.0	17	6
zavvi.com	344	0.0	0.0	2137.0780889563207	0.0	17	6
zavvi.com	376	0.0	0.0	0.0	0.0	17	6
zavvi.com	792	0.0	0.0	8368.7670265995	0.0	17	6
zavvi.com	392	0.0	0.0	0.0	0.0	17	6
zavvi.com	616	0.0	0.0	46883.3329656479	0.0	17	6
zavvi.com	840	0.0	0.0	0.0	0.0	17	6
zavvi.com	999	0.0	0.0	480377.73009729123	0.0	17	3
zavvi.com	999	0.0	0.0	564538.1201741059	0.0	17	4
