ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.year	ga_analysis.month	ga_analysis.panel_raw_visits	ga_analysis.panel_est_visits	ga_analysis.panel_page_views
201701	hamariweb.com	356	3770126.0	1110616.0	1281068.0	361809.0	1485394.0	431471.0	17	1	4787.0	513097.5647231377	1022533.659116101
201605	hamariweb.com	356	2061103.0	1466977.0	742647.0	519286.0	853073.0	600567.0	16	5	3895.0	452989.20645456755	922075.155647311
201612	happynewyearimages-2016.com	356	278394.0	93859.0	157982.0	50100.0	169035.0	54429.0	16	12	422.0	33735.14230522275	45700.47764797943
201609	helpchat.in	356	158595.0	6.0	106759.0	3.0	116479.0	5.0	16	9	44.0	8554.32056445938	9748.053656162538
201611	honda2wheelersindia.com	356	979677.0	1378533.0	252599.0	213347.0	285942.0	243931.0	16	11	1018.0	218722.78126183996	518342.67967232404
201609	indiatvnews.com	356	205103.0	4928018.0	175896.0	1489705.0	181128.0	2073566.0	16	9	1533.0	277489.6488823135	299953.57390237186
201701	insightsonindia.com	356	7187266.0	7270954.0	905123.0	688323.0	1425804.0	1089030.0	17	1	4371.0	651405.7023699767	1499708.7279749725
201609	ixigo.com	356	5631771.0	2727589.0	3223487.0	1032498.0	3419101.0	1150063.0	16	9	10323.0	1396104.8927497854	3055113.464672589
201603	jansatta.com	356	0.0	0.0	751977.0	346165.0	951640.0	524208.0	16	3	2087.0	344451.3210742871	853495.306780162
201605	khabarindiatv.com	356	1.7725863E7	1.4333576E7	2435414.0	1756974.0	3213896.0	3287383.0	16	5	2698.0	373470.6178705008	1860609.5148149687
201703	khanacademy.org	356	1854990.0	3920273.0	707349.0	514950.0	798442.0	688396.0	17	3	3726.0	613521.0318464647	1221355.7641803336
201607	khanacademy.org	356	1010397.0	3368909.0	311743.0	444463.0	357243.0	601882.0	16	7	2575.0	488729.4468889799	1038291.7529710016
201611	mahindra.com	356	315756.0	214905.0	131082.0	76523.0	142108.0	83648.0	16	11	360.0	87410.21207645549	206426.85283458207
201703	medicalnewstoday.com	356	1799398.0	467856.0	1040392.0	244990.0	1103418.0	258461.0	17	3	3919.0	500056.19308142836	741096.7604611281
201607	medicalnewstoday.com	356	1451305.0	681415.0	747158.0	289604.0	798417.0	306104.0	16	7	4128.0	531270.6021164117	780391.814150516
201601	mentalfloss.com	356	334177.0	154568.0	258609.0	121529.0	272615.0	127241.0	16	1	677.0	97401.03175202888	103611.90733742439
201612	mnn.com	356	203727.0	100879.0	114960.0	54146.0	121224.0	56628.0	16	12	466.0	62863.669843613956	107806.21940071981
201612	monsterindia.com	356	1712334.0	8928339.0	552967.0	1584036.0	620987.0	1915390.0	16	12	504.0	93021.26855655696	112993.20924074054
201612	motorola.com	356	233656.0	209525.0	125191.0	76398.0	139954.0	85357.0	16	12	454.0	92877.70406767231	166158.17565181555
201609	nalli.com	356	1030963.0	529692.0	164329.0	64758.0	191573.0	71884.0	16	9	582.0	65199.319639309295	266931.44617573806
201703	naukrigulf.com	356	2601591.0	2950596.0	439166.0	443729.0	504157.0	519359.0	17	3	1201.0	231811.6672320266	1058150.7323412057
201607	naukrigulf.com	356	1900216.0	2994524.0	311643.0	434670.0	356349.0	506336.0	16	7	1232.0	237056.31932821157	1000246.3620192504
201612	nearbuy.com	356	5914690.0	7741080.0	973228.0	717133.0	1260728.0	1037885.0	16	12	2895.0	692831.2216274892	2417829.0486253253
201702	nestoria.in	356	2308089.0	1094102.0	501532.0	260895.0	575642.0	288450.0	17	2	2196.0	272275.2886317174	888484.0170427026
201601	odiapk.in	356	0.0	0.0	172385.0	101988.0	210828.0	127203.0	16	1	235.0	43108.70211888162	118013.7243444528
201612	outlookindia.com	356	903383.0	787953.0	435193.0	214020.0	478276.0	236491.0	16	12	811.0	198282.58214138148	362783.9886015612
201701	parentune.com	356	4293818.0	53783.0	1785841.0	19619.0	1817187.0	22182.0	17	1	122.0	15430.121019896847	20272.981793615185
201612	patrika.com	356	6.3369846E7	2.1774402E7	2.3061679E7	3128496.0	2.8523365E7	4095490.0	16	12	6338.0	1064072.6985387558	1277444.048095579
201703	pngfever.com	356	3156864.0	1438291.0	934042.0	364338.0	1015875.0	415190.0	17	3	1168.0	153686.25443521948	243659.86600436055
201607	pngfever.com	356	614673.0	236815.0	312968.0	113168.0	338065.0	125178.0	16	7	804.0	88760.36467882301	148100.00591313813
201610	printvenue.com	356	1173837.0	1832709.0	305894.0	331479.0	346418.0	374059.0	16	10	1455.0	288806.7427997999	807645.985420956
201607	prokerala.com	356	1.7245246E7	8966120.0	4571580.0	2356653.0	5245947.0	2557163.0	16	7	1340.0	174815.1662104829	265042.3967263773
201611	pron.tv	356	1120326.0	903214.0	243702.0	108662.0	308038.0	142741.0	16	11	254.0	137301.08079572712	370832.8327456721
201703	radeon.com	356	144782.0	29657.0	101005.0	18179.0	113398.0	21028.0	17	3	8.0	3721.6203023623652	3721.6203023623652
201612	ringmobi.com	356	398272.0	80830.0	137254.0	20419.0	149429.0	21194.0	16	12	69.0	11026.600168065854	40502.1714252361
201609	royalenfield.com	356	3221200.0	2518128.0	930302.0	561099.0	1141083.0	676850.0	16	9	5455.0	774602.9538141204	2527386.1902119224
201612	sadhguru.org	356	1445237.0	629436.0	765440.0	253833.0	890494.0	302360.0	16	12	8.0	1413.0878687170973	1590.6563616624685
201701	sattamatkabond.mobi	356	235180.0	41353.0	84104.0	16246.0	133491.0	25504.0	17	1	114.0	10493.198658015825	44169.20855031738
201608	sattamatkabond.net	356	5004089.0	701379.0	1522015.0	235170.0	2636705.0	385705.0	16	8	3814.0	315282.7911848941	460853.69549832534
201703	scoopwhoop.com	356	2.5041545E7	3839016.0	1.637934E7	1976299.0	1.9357408E7	2350192.0	17	3	19676.0	3678593.194654215	7442626.737536963
201607	scoopwhoop.com	356	1.3674407E7	5980686.0	8337316.0	2707562.0	1.0211659E7	3481738.0	16	7	37226.0	6138547.034394418	1.385245690647141E7
201609	shine.com	356	1.1022539E7	1.8770913E7	3221344.0	3668322.0	3927776.0	4923706.0	16	9	9689.0	1600571.568409432	2061510.9618459526
201702	shopify.com	356	329204.0	7781539.0	88834.0	356250.0	123377.0	752893.0	17	2	269.0	65454.25028464513	89179.17533212234
201601	slutroulette.com	356	0.0	0.0	117263.0	677923.0	124109.0	753380.0	16	1	80.0	61951.37034234342	94107.84896598179
201611	smude.edu.in	356	490901.0	1546727.0	173386.0	271195.0	207763.0	335902.0	16	11	437.0	80340.54905697262	147301.01152658512
201604	spotify.com	356	0.0	0.0	735083.0	427804.0	986229.0	601328.0	16	4	260.0	72086.70184997219	138043.95590887254
201604	technobuffalo.com	356	0.0	0.0	125017.0	63706.0	135002.0	68951.0	16	4	918.0	154588.86843283204	187431.9675724237
201612	techtimes.com	356	364259.0	205730.0	245442.0	75535.0	257534.0	81166.0	16	12	527.0	146476.2528300011	182112.40236817638
201610	theweekendleader.com	356	967617.0	234756.0	93638.0	18767.0	101851.0	21153.0	16	10	155.0	28320.392285127087	45758.86992715902
201702	training.com	356	480135.0	233413.0	373037.0	150251.0	430934.0	173925.0	17	2	75.0	6801.463993246845	9501.921324456562
201604	travelyaari.com	356	0.0	0.0	95007.0	439530.0	108906.0	605037.0	16	4	1367.0	155891.086121669	265259.86947523634
201612	trustedreviews.com	356	538065.0	416202.0	360111.0	252267.0	380310.0	264025.0	16	12	1297.0	368588.0624069939	500760.3275348159
201602	udemy.com	356	0.0	0.0	221105.0	818292.0	254102.0	1084229.0	16	2	1028.0	342178.31662570935	692424.2895422811
201612	ujjawalprabhat.com	356	1538864.0	140191.0	909476.0	58402.0	943251.0	70856.0	16	12	160.0	36225.61052810658	44258.427873566805
201702	unilad.co.uk	356	1310955.0	169303.0	928720.0	125131.0	1126604.0	143048.0	17	2	777.0	193610.227084448	226823.29541718916
201603	velamma.com	356	0.0	0.0	156157.0	112918.0	190672.0	129975.0	16	3	1103.0	162275.90902959034	2527595.398705088
201604	whatculture.com	356	3755474.0	2136156.0	419729.0	174957.0	548029.0	208233.0	16	4	3221.0	474926.71581859456	4430199.486621639
201604	wishafriend.com	356	378181.0	94736.0	123689.0	23987.0	150653.0	33626.0	16	4	445.0	48283.0375495887	57766.152713582094
201703	wonderchef.in	356	985687.0	200086.0	330292.0	34293.0	378650.0	40783.0	17	3	400.0	37576.17324416121	87958.39654132526
201701	aceenggacademy.com	356	356816.0	629494.0	127743.0	228056.0	171344.0	326274.0	17	1	601.0	135245.89761024454	263000.1064705788
201611	addictinggames.com	356	286533.0	680990.0	108411.0	193006.0	117502.0	217602.0	16	11	198.0	63658.96454304374	107038.04026824168
201609	airbnb.co.in	356	1131135.0	3477352.0	287993.0	407000.0	361955.0	580561.0	16	9	756.0	298063.1536193535	1481122.8147048191
201611	ajio.com	356	7493732.0	7459668.0	1551732.0	926017.0	1810007.0	1146625.0	16	11	7028.0	1150724.1637002893	4959651.845223843
201610	alamy.com	356	243969.0	364322.0	119713.0	99004.0	127960.0	113424.0	16	10	346.0	83027.34272804533	135828.68920583552
201609	arabnews.com	356	389139.0	189634.0	195563.0	65569.0	227357.0	76345.0	16	9	424.0	68718.7019411946	108566.30310374846
201607	babyoye.com	356	2401814.0	1826066.0	438525.0	234432.0	503852.0	262743.0	16	7	1293.0	212796.651022869	1286882.3836588059
201609	bemoneyaware.com	356	134206.0	245811.0	97760.0	185802.0	105767.0	195648.0	16	9	352.0	96752.30451140532	124431.64533254504
201612	bhaskar.com	356	7.864238E8	2.17763569E8	1.54789149E8	1.2760821E7	1.96897824E8	1.9734418E7	16	12	21080.0	3701477.4908689894	4560886.409649947
201703	bigbasket.com	356	6154446.0	1.6818427E7	1565198.0	1171719.0	1890424.0	1738787.0	17	3	4631.0	1515004.1057945772	3859544.8070442188
201703	bilaspuruniversity.ac.in	356	252392.0	185103.0	101816.0	70024.0	125632.0	91807.0	17	3	210.0	34384.29036352924	77347.38355725171
201607	bilaspuruniversity.ac.in	356	840354.0	581384.0	266289.0	183405.0	477486.0	294966.0	16	7	1846.0	159532.66874193077	251236.11264735772
201702	bleacherreport.com	356	1336472.0	154481.0	681277.0	103537.0	857290.0	112855.0	17	2	1327.0	201240.57606780017	242443.85404982354
201612	bollywoodmdb.com	356	2396736.0	1187143.0	1027324.0	352235.0	1178641.0	410346.0	16	12	2399.0	369200.8761946401	756566.3272088428
201612	break.com	356	985992.0	118667.0	770231.0	55108.0	794375.0	59879.0	16	12	52.0	8674.931374076681	10841.092356177947
201601	cagesideseats.com	356	315496.0	87759.0	168190.0	39435.0	193029.0	44634.0	16	1	1098.0	147954.19716450403	210397.13092664783
201611	careesma.in	356	4147834.0	3290351.0	995469.0	611471.0	1205510.0	731247.0	16	11	3580.0	510195.791906682	1565704.5408892431
201607	click.in	356	6451043.0	5519091.0	1205747.0	872661.0	1704453.0	1276661.0	16	7	248.0	35938.694033069914	63152.88953961567
201612	crazydiscussion.com	356	1731396.0	473643.0	88381.0	18320.0	161074.0	32630.0	16	12	204.0	34115.61141652633	243625.27303546958
201608	culturacolectiva.com	356	423714.0	146589.0	175483.0	30772.0	232411.0	45652.0	16	8	2.0	589.6024726530247	713.7051345274982
201703	d4dramas.com	356	381401.0	108175.0	161477.0	34264.0	187169.0	40466.0	17	3	597.0	127861.04737417393	191025.97660583793
201611	dailyexcelsior.com	356	1014129.0	544107.0	253387.0	138729.0	291092.0	158054.0	16	11	1002.0	127317.05600781458	184446.97192800674
201611	desicomments.com	356	3815694.0	1742012.0	1195433.0	346110.0	1327191.0	397787.0	16	11	5936.0	658350.6040273523	1287855.2616708716
201701	distractify.com	356	248359.0	55217.0	207688.0	44545.0	222430.0	46995.0	17	1	298.0	47704.011015267584	76995.05721942987
201605	distractify.com	356	124593.0	48149.0	96531.0	34125.0	103094.0	37180.0	16	5	318.0	72464.36590878524	102295.11352757986
201603	djmaza.xyz	356	0.0	0.0	603661.0	330634.0	657343.0	354612.0	16	3	7495.0	778417.170168796	1498103.1390839648
201612	eazydiner.com	356	196932.0	135351.0	117037.0	43711.0	147378.0	71679.0	16	12	492.0	51931.41029524366	63050.96212947304
201603	fantasti.cc	356	0.0	0.0	303316.0	277486.0	321192.0	303011.0	16	3	1262.0	258717.94078802125	295253.0586582941
201702	firstpost.com	356	2.9481457E7	6.0511093E7	1.0880742E7	8146385.0	1.2480194E7	9738872.0	17	2	17634.0	4629063.464529238	6473890.521473892
201606	firstpost.com	356	1296064.0	2.0736678E7	839128.0	4245573.0	929138.0	5820811.0	16	6	6193.0	2041448.5552795692	2264461.364156681
201602	flightstats.com	356	1333931.0	566923.0	194320.0	116403.0	265510.0	140356.0	16	2	1169.0	135753.08675192724	526607.7668277088
201609	follo.in	356	2.8095606E7	1.811333E7	5731196.0	4291897.0	9040264.0	5129853.0	16	9	5490.0	2403148.1695523667	6060530.406495657
201612	gaadiwaadi.com	356	5626553.0	1234251.0	1266508.0	212245.0	1340416.0	227525.0	16	12	1070.0	205786.90017027952	524671.2406666798
201601	gaana.com	356	0.0	0.0	1506266.0	3286440.0	1659557.0	5026752.0	16	1	2153.0	884991.2081197388	1021403.1804398091
201604	gizmodo.com	356	626087.0	410860.0	483834.0	285158.0	527327.0	312230.0	16	4	1517.0	376672.3442797468	424191.21222995326
201610	glassdoor.com	356	188127.0	357292.0	118898.0	119870.0	124858.0	126212.0	16	10	1858.0	297886.9805575934	361133.4980829757
201702	gonoise.com	356	923511.0	240361.0	265340.0	42726.0	304195.0	51453.0	17	2	341.0	59260.68597577565	178290.44328632063
201606	gonoise.com	356	539577.0	166092.0	143305.0	23084.0	178183.0	29323.0	16	6	429.0	62165.583235499	177437.69880986697
201612	gradestack.com	356	1324073.0	507621.0	691630.0	291860.0	780200.0	337878.0	16	12	7558.0	905136.175576377	1535267.3345809332
201605	growhealth.co.in	356	281225.0	55797.0	126336.0	26408.0	138663.0	27795.0	16	5	622.0	60929.214536028994	73497.07211408246
201601	haribhoomi.com	356	209005.0	140152.0	112804.0	38187.0	124811.0	57734.0	16	1	86.0	16784.944523635608	20155.93629545651
201611	healthyandnaturalworld.com	356	174512.0	39995.0	126205.0	27203.0	133967.0	29231.0	16	11	296.0	47791.43251708461	58648.59506123471
201609	hippily.com	356	610501.0	51955.0	206145.0	7342.0	227641.0	8950.0	16	9	1396.0	152172.0376037751	358219.6535504976
201608	holidayiq.com	356	3285137.0	2.5234917E7	1571023.0	5206017.0	1699841.0	5956516.0	16	8	1487.0	300111.87309702236	416865.87068010186
201610	huawei.com	356	548718.0	409810.0	239768.0	105673.0	279266.0	123020.0	16	10	72.0	6671.836540437909	8716.88848989311
201604	ibtimes.com	356	0.0	0.0	252440.0	239681.0	267679.0	252602.0	16	4	2246.0	350310.9111669899	399710.61563720234
201601	imgur.com	356	3803549.0	5860799.0	661003.0	689404.0	820423.0	973383.0	16	1	3705.0	881889.0320094628	1355878.1120062347
201605	imzog.com	356	3058071.0	719665.0	1741561.0	384458.0	1846360.0	407763.0	16	5	2917.0	381431.25101481634	631584.2594962886
201701	indiarunning.com	356	760174.0	773282.0	66150.0	49594.0	113264.0	84304.0	17	1	170.0	30649.914113754345	74609.0272712016
201612	iqlikmovies.com	356	688258.0	237738.0	277407.0	70793.0	305261.0	83856.0	16	12	128.0	42997.98299968845	54961.973621384386
201703	justmommies.com	356	193960.0	38230.0	91995.0	15877.0	106723.0	18552.0	17	3	379.0	40792.428192205974	72431.22986885607
201607	kalerkantho.com	356	1.0474326E7	906782.0	2785719.0	335696.0	4217318.0	452839.0	16	7	121.0	21659.835847789465	43943.335951946836
201610	letters.org	356	342989.0	501095.0	174854.0	257569.0	195415.0	274950.0	16	10	1067.0	139863.74761025497	208837.11667454932
201602	liveleak.com	356	589094.0	636735.0	280218.0	76494.0	292801.0	89706.0	16	2	132.0	35233.84234828583	81779.53658946403
201703	loveplanet.ru	356	818895.0	6323.0	142321.0	382.0	221891.0	425.0	17	3	11.0	1274.1440717941866	1652.449738789401
201612	majhapaper.com	356	368166.0	166124.0	159228.0	37354.0	189177.0	47690.0	16	12	73.0	16034.147011889563	25882.7414993476
201703	melorra.com	356	358380.0	429640.0	127199.0	65450.0	137798.0	76675.0	17	3	46.0	8307.292483679501	9362.377293648604
201607	melorra.com	356	303974.0	64155.0	184872.0	17852.0	227870.0	20824.0	16	7	2106.0	213783.82388840648	251888.6730898567
201602	meritnation.com	356	0.0	0.0	1335113.0	1583301.0	1690792.0	2162984.0	16	2	11240.0	1082871.4499431665	1995821.2748106883
201608	moviereviewpreview.com	356	1297678.0	163767.0	549504.0	68463.0	582077.0	73905.0	16	8	959.0	140672.93591877466	265578.69745242136
201607	musixmatch.com	356	950732.0	403538.0	513464.0	205838.0	558824.0	222598.0	16	7	3665.0	412723.8621447409	507020.4566879544
201609	myamcat.com	356	1617508.0	2610136.0	442934.0	485016.0	555273.0	627993.0	16	9	3781.0	498067.4822318562	1365391.6128213848
201611	myprivatetutor.com	356	579014.0	473821.0	198274.0	124919.0	220498.0	140843.0	16	11	1061.0	118771.47258597487	210442.6653645881
201609	myrecharge.co.in	356	2132254.0	1468594.0	462678.0	374500.0	732200.0	616106.0	16	9	2520.0	378803.59734923486	1709470.871826477
201601	naij.com	356	0.0	0.0	550172.0	462381.0	729421.0	596263.0	16	1	144.0	16467.17965725852	18231.23230975834
201608	namasteporn.com	356	2.0593326E7	7860004.0	4664996.0	1621005.0	5542881.0	1834247.0	16	8	14998.0	1879744.1299768332	8872236.796722401
201609	natunsomoy.com	356	223906.0	45405.0	134663.0	21876.0	145506.0	26119.0	16	9	9.0	2878.4468425978234	2950.1986808088936
201610	naukrihub.com	356	144968.0	108535.0	112607.0	68837.0	118951.0	72354.0	16	10	649.0	81161.83612052574	93791.23656532126
201605	nhaccuatui.com	356	923035.0	1463150.0	207260.0	145079.0	223612.0	218868.0	16	5	15.0	2589.026840470546	3935.2611087437995
201602	olx.in	356	0.0	0.0	112093.0	7751286.0	140549.0	1.0674072E7	16	2	78096.0	1.344337169365847E7	1.558703634978668E8
201702	onedio.co	356	141530.0	16376.0	86752.0	9119.0	102903.0	11093.0	17	2	136.0	17168.83869136719	24730.56328380375
201702	oneindia.com	356	7.3086097E7	2973940.0	1.1092259E7	163583.0	2.2140117E7	232364.0	17	2	3014.0	863813.9593404711	1748917.4285617303
201606	oneindia.com	356	2.479342E7	4.6210803E7	5599071.0	4862499.0	8259192.0	8694721.0	16	6	7371.0	1929578.788952639	2764615.3768410734
201604	organicfacts.net	356	0.0	0.0	144151.0	82464.0	153785.0	87863.0	16	4	995.0	131528.15639401186	151339.93311221368
201610	photobucket.com	356	5084671.0	1144828.0	2087204.0	420391.0	2509707.0	472890.0	16	10	3655.0	621372.5877579786	2751377.279542572
201611	pinkvilla.com	356	1.1450471E7	3324497.0	1579324.0	438142.0	1888174.0	544735.0	16	11	10868.0	1239524.2280545041	3049108.9768859604
201610	rcom.co.in	356	1839901.0	2058276.0	716598.0	744167.0	823246.0	824717.0	16	10	2655.0	713742.9535666294	1514722.020871958
201703	reliancetrends.com	356	2414358.0	398328.0	220851.0	28695.0	267483.0	36805.0	17	3	641.0	54769.309639533436	892292.2492370525
201608	royzez.com	356	547717.0	185661.0	128157.0	38947.0	138638.0	46392.0	16	8	241.0	31417.213669368502	76255.99701936223
201703	sattamatka.tips	356	498079.0	79774.0	122203.0	20287.0	240096.0	39758.0	17	3	153.0	18632.528655735434	41699.28180309488
201608	sciencealert.com	356	602364.0	231559.0	441899.0	151637.0	492506.0	169026.0	16	8	1215.0	263414.426174192	339749.97487216
201701	sharekhan.com	356	2.9092486E7	3.6817044E7	969789.0	1457786.0	1829734.0	2787101.0	17	1	539.0	149637.93715487464	261914.9336676649
201605	sharekhan.com	356	2.6820391E7	5.3274423E7	822353.0	1501289.0	1438696.0	2673370.0	16	5	993.0	254583.654830476	413004.4339826465
201703	shopcj.com	356	1649393.0	259328.0	220461.0	32863.0	284823.0	40413.0	17	3	886.0	123635.32093644538	507708.1434377014
201607	shopcj.com	356	8187693.0	1811535.0	581773.0	314766.0	797614.0	444211.0	16	7	2817.0	467930.2861369936	1872279.8619099336
201610	sify.com	356	2422483.0	2724549.0	1096152.0	757182.0	1233446.0	898337.0	16	10	3706.0	686751.7619816053	998502.8503280713
201701	speedtest.net	356	1009715.0	7083563.0	588945.0	4118474.0	654366.0	5095619.0	17	1	2084.0	1648342.4075607052	2005173.6284017875
201605	speedtest.net	356	768776.0	7214232.0	395645.0	4153852.0	434541.0	5203386.0	16	5	3043.0	2220068.509997234	3713596.4379195315
201702	spotboye.com	356	1087871.0	168585.0	797776.0	79310.0	867678.0	89558.0	17	2	2167.0	245495.2830582755	305287.29177100846
201606	spotboye.com	356	393280.0	243941.0	281755.0	101236.0	304186.0	112769.0	16	6	1808.0	207008.1518752853	255908.93908041535
201703	srmuniv.ac.in	356	2268819.0	2563734.0	576441.0	429958.0	867710.0	818800.0	17	3	2583.0	243053.62442749806	483846.319560384
201607	srmuniv.ac.in	356	744736.0	966635.0	165900.0	169020.0	223178.0	214562.0	16	7	3006.0	274944.3305454097	782032.291750989
201702	stradia.in	356	763052.0	349144.0	236668.0	61825.0	311112.0	78671.0	17	2	734.0	87117.86264533945	219425.04368811575
201611	sucksex.com	356	1.4524864E7	3574788.0	4221357.0	799258.0	4727493.0	883960.0	16	11	8576.0	1030101.8224195952	2395647.3692154936
201611	techgig.com	356	616695.0	2008035.0	248598.0	298017.0	290144.0	370565.0	16	11	889.0	201009.75408327914	406747.9590470764
201605	techtudo.com.br	356	205028.0	19911.0	115427.0	9996.0	131664.0	11179.0	16	5	7.0	3664.1428599081523	4059.808246757091
201601	thebridalbox.com	356	0.0	0.0	369823.0	84196.0	420002.0	92968.0	16	1	3751.0	310874.9390451582	407098.7398071651
201610	tomorrowmakers.com	356	473278.0	930178.0	87624.0	150833.0	107032.0	176476.0	16	10	84.0	28404.183688050132	37652.25985889651
201608	top10wala.in	356	418138.0	204401.0	314215.0	153726.0	330713.0	162590.0	16	8	2078.0	261065.31918879258	303770.6661493856
201703	toppr.com	356	609100.0	2451287.0	268156.0	254866.0	304220.0	358756.0	17	3	1314.0	238253.06353890215	499035.98751054035
201607	toppr.com	356	477211.0	1688308.0	189774.0	190225.0	213920.0	262462.0	16	7	1916.0	316273.66360031976	730073.4616545205
201611	uproxx.com	356	336718.0	188286.0	163937.0	48063.0	173300.0	51927.0	16	11	369.0	84629.9809952525	223334.60321032652
201702	viralinindia.in	356	7131400.0	805247.0	4042712.0	416878.0	4433771.0	457942.0	17	2	1535.0	347695.34306794754	519308.3824956282
201609	vjav.com	356	429081.0	333435.0	153685.0	133250.0	170215.0	154234.0	16	9	511.0	107912.87148619493	222794.7338614877
201703	voglioporno.com	356	1.8408914E7	10532.0	2393535.0	2849.0	2779725.0	2914.0	17	3	16.0	3732.4719730538923	11620.719082448091
201607	voglioporno.com	356	8012292.0	25821.0	1033290.0	6268.0	1167023.0	6689.0	16	7	18.0	2578.391335108694	11011.29652337635
201608	wittyfeed.com	356	4.6437452E7	1.0568509E7	1.4440485E7	2306138.0	1.7496447E7	2855103.0	16	8	28024.0	3806597.186689767	8849506.410046464
201701	aglasem.com	356	1.3925534E7	9373597.0	5623640.0	3676695.0	7004440.0	4301561.0	17	1	318.0	31618.644820933132	59180.99335946058
201605	aglasem.com	356	1.0606787E7	1.2346745E7	4595380.0	4571018.0	5566783.0	5373573.0	16	5	1023.0	92894.32564395553	178830.2811806892
201605	airbnb.com	356	433623.0	644316.0	139200.0	270210.0	165465.0	328680.0	16	5	689.0	256667.1343218826	764923.6935089126
201609	androidauthority.com	356	2008378.0	745702.0	1447856.0	489599.0	1607909.0	536848.0	16	9	7714.0	1304382.3990152103	1829177.34516886
201612	androidpit.com	356	914752.0	336774.0	589587.0	248376.0	629136.0	262510.0	16	12	2340.0	365903.18743935885	563741.106455494
201608	appcrawlr.com	356	435169.0	264527.0	172299.0	116229.0	184415.0	123731.0	16	8	827.0	120801.90441144929	236221.2083330891
201703	askanjali.com	356	641081.0	217238.0	205322.0	55623.0	224475.0	60590.0	17	3	467.0	69968.64838304456	230136.9723609098
201607	askanjali.com	356	562783.0	250022.0	175933.0	66367.0	193121.0	72112.0	16	7	833.0	116468.35697750049	223721.51125673216
201601	astrology.com	356	1798061.0	620597.0	352647.0	143843.0	427380.0	156924.0	16	1	6186.0	707062.3777630375	2556753.713852884
201607	authoritynutrition.com	356	866937.0	408902.0	564709.0	277057.0	607489.0	292444.0	16	7	4100.0	496477.04818898306	650756.7102221774
201601	babajob.com	356	0.0	0.0	867041.0	960870.0	1056030.0	1178776.0	16	1	4414.0	636547.3102938925	3159905.197766886
201604	baixaki.com.br	356	0.0	0.0	192718.0	33862.0	239627.0	40028.0	16	4	2.0	667.957061657803	667.957061657803
201610	bangaloremirror.com	356	343571.0	325695.0	195141.0	122736.0	218274.0	139270.0	16	10	494.0	159847.87186436888	199160.98700233566
201608	banglatribune.com	356	689197.0	90036.0	358655.0	49883.0	420463.0	57750.0	16	8	13.0	3430.627050732426	3430.627050732426
201604	bhaifi.com	356	0.0	0.0	57860.0	15494.0	102992.0	25872.0	16	4	13.0	1668.6792945316479	2475.345352136098
201702	bikedekho.com	356	7243128.0	3172934.0	1708679.0	689429.0	2039612.0	855414.0	17	2	6188.0	817173.677917412	2348452.458346544
201606	bikedekho.com	356	2407066.0	2092849.0	653648.0	362237.0	748755.0	431655.0	16	6	4394.0	566177.8133405815	1595120.789211421
201608	bikewale.com	356	6729131.0	4429174.0	1464110.0	853582.0	1783364.0	1010561.0	16	8	9799.0	1284389.908525529	4217496.278833688
201606	campusoption.com	356	237922.0	255346.0	109790.0	97214.0	118045.0	105472.0	16	6	1130.0	141180.37091889174	225355.00766026636
201703	cardekho.com	356	2.855904E7	2.3691693E7	6449427.0	2331519.0	8498924.0	3172872.0	17	3	16552.0	2987126.048654668	1.071916180971272E7
201607	cardekho.com	356	2.5866834E7	2.6560424E7	5119690.0	2247957.0	7249916.0	3056363.0	16	7	28829.0	4361257.908301987	1.5260545122812785E7
201703	chrometechny.in	356	508829.0	14395.0	371867.0	6126.0	424954.0	7369.0	17	3	27.0	15192.437927311947	15350.193938471308
201701	croma.com	356	1887346.0	2530512.0	646236.0	569054.0	743053.0	683184.0	17	1	1742.0	515555.7887608456	1449103.9628775886
201609	dainikakhbar.com	356	472355.0	61358.0	306763.0	39346.0	330053.0	41943.0	16	9	293.0	39037.693189331876	53394.061144491745
201611	delhisexchat.com	356	1819366.0	1138168.0	564212.0	502164.0	602062.0	531758.0	16	11	1205.0	305147.94038888346	870082.4937655621
201701	delhivery.com	356	2544285.0	2.0951024E7	1061632.0	460680.0	1579853.0	1003970.0	17	1	505.0	97807.02951926478	203288.0504598555
201605	delhivery.com	356	1030307.0	1.746995E7	495410.0	369256.0	692956.0	839259.0	16	5	617.0	112314.96635671408	215813.65280392114
201603	desitales.com	356	0.0	0.0	1021214.0	223300.0	1132420.0	242397.0	16	3	3475.0	322979.86710601195	958701.033176057
201605	ekhindi.com	356	518784.0	136927.0	324523.0	69357.0	351229.0	76095.0	16	5	737.0	91440.8894824445	120424.51574726595
201702	eurogamer.net	356	163606.0	66194.0	106790.0	39530.0	123618.0	44332.0	17	2	317.0	50456.95325457062	66581.04127394964
201701	fashion101.in	356	3.7709006E7	3520180.0	6981362.0	334258.0	7454164.0	364535.0	17	1	1185.0	126688.7660826864	145611.36162025202
201605	fashion101.in	356	7939602.0	2139977.0	3475512.0	997476.0	4256529.0	1233673.0	16	5	3808.0	430075.07722818106	523307.8446150651
