site	country	platform	rawvisits	estimatedvisits	year	month
business.panasonic.com	268	desktop	5.6	1246.225864	16	9
business.panasonic.com	300	desktop	7.6	644.2554005	16	9
business.panasonic.com	332	desktop	2	552.6359143	16	9
business.panasonic.com	364	desktop	4	393.8597528	16	9
business.panasonic.com	620	desktop	6	873.881034	16	9
business.panasonic.com	84012	desktop	20.81818182	3629.405351	16	9
business.panasonic.com	84044	desktop	4	585.3071408	16	9
business.panasonic.com	84013	desktop	20	4075.144986	16	10
business.panasonic.com	84045	desktop	7	1615.985116	16	10
business.panasonic.com	398	desktop	6	175.6241737	16	10
business.panasonic.com	84046	desktop	1	167.3898263	16	10
business.panasonic.com	591	desktop	1	237.0526677	16	10
business.panasonic.com	84015	desktop	1	145.7421204	16	10
business.panasonic.com	84047	desktop	18.23636364	4075.59916	16	10
business.panasonic.com	112	desktop	7	359.4911091	16	10
business.panasonic.com	144	desktop	5	372.1465133	16	10
business.panasonic.com	208	desktop	5	530.9324741	16	10
business.panasonic.com	528	desktop	8.6	1092.533849	16	10
business.panasonic.com	688	desktop	2.6	241.7644024	16	10
business.panasonic.com	752	desktop	5	597.7807676	16	10
business.panasonic.com	784	desktop	4.6	882.9582015	16	10
business.panasonic.com	84016	desktop	2	364.7925994	16	10
business.panasonic.com	84048	desktop	49.61818182	10415.59304	16	10
business.panasonic.com	8401	desktop	3	813.4334597	16	10
business.panasonic.com	84017	desktop	31.1	5330.962759	16	10
business.panasonic.com	84049	desktop	3	491.0962232	16	10
business.panasonic.com	50	desktop	3	126.6233089	16	10
business.panasonic.com	434	desktop	1	115.2957105	16	10
business.panasonic.com	498	desktop	4	157.0099059	16	10
business.panasonic.com	818	desktop	5	385.7076477	16	10
business.panasonic.com	8402	desktop	3	756.8467796	16	10
business.panasonic.com	84018	desktop	5	943.9467705	16	10
business.panasonic.com	84050	desktop	1	103.8808353	16	10
business.panasonic.com	51	desktop	3	370.9014066	16	10
business.panasonic.com	275	desktop	1	57.56257225	16	10
business.panasonic.com	84019	desktop	5	881.4115855	16	10
business.panasonic.com	84051	desktop	22.81818182	3337.096401	16	10
business.panasonic.com	276	desktop	55.8	3777.367067	16	10
business.panasonic.com	372	desktop	2	291.8065345	16	10
business.panasonic.com	724	desktop	7	1078.254632	16	10
business.panasonic.com	756	desktop	4	573.6285235	16	10
business.panasonic.com	8404	desktop	25.8	4371.102316	16	10
business.panasonic.com	84020	desktop	2	364.9969038	16	10
business.panasonic.com	8405	desktop	4	941.8618443	16	10
business.panasonic.com	84021	desktop	2	481.8281026	16	10
business.panasonic.com	84053	desktop	30	3998.615028	16	10
business.panasonic.com	246	desktop	8	632.4793183	16	10
business.panasonic.com	630	desktop	1	164.9961425	16	10
business.panasonic.com	8406	desktop	108.6	14522.55588	16	10
business.panasonic.com	84022	desktop	4	1072.448635	16	10
business.panasonic.com	84054	desktop	2	665.9761088	16	10
business.panasonic.com	84023	desktop	1	191.503428	16	10
business.panasonic.com	84055	desktop	5	845.3485148	16	10
business.panasonic.com	56	desktop	11	1443.559856	16	10
business.panasonic.com	120	desktop	1	68.6903817	16	10
business.panasonic.com	152	desktop	2	296.9840934	16	10
business.panasonic.com	344	desktop	10.6	1059.505389	16	10
business.panasonic.com	376	desktop	7	774.4313943	16	10
business.panasonic.com	440	desktop	5	521.7283216	16	10
business.panasonic.com	792	desktop	15.48571429	4598.425278	16	10
business.panasonic.com	8408	desktop	12	1807.183335	16	10
business.panasonic.com	84024	desktop	14.6	2379.587715	16	10
business.panasonic.com	84056	desktop	1	204.3290996	16	10
business.panasonic.com	8409	desktop	12	1877.037269	16	10
business.panasonic.com	84025	desktop	21.6	3106.471684	16	10
business.panasonic.com	250	desktop	21	1925.764565	16	10
business.panasonic.com	410	desktop	3	264.3709099	16	10
business.panasonic.com	442	desktop	1	171.5638119	16	10
business.panasonic.com	634	desktop	3	1392.880215	16	10
business.panasonic.com	826	desktop	30.4	6680.337478	16	10
business.panasonic.com	858	desktop	3	448.6557137	16	10
business.panasonic.com	84026	desktop	16.6	2966.859082	16	10
business.panasonic.com	84027	desktop	6	1088.167628	16	10
business.panasonic.com	124	desktop	44.08571429	5146.570278	16	10
business.panasonic.com	156	desktop	4	1562.012212	16	10
business.panasonic.com	188	desktop	1	156.0998323	16	10
business.panasonic.com	316	desktop	1	110.2847327	16	10
business.panasonic.com	380	desktop	24.8	2675.837052	16	10
business.panasonic.com	604	desktop	7.6	1446.245533	16	10
business.panasonic.com	764	desktop	16.6	2959.248513	16	10
business.panasonic.com	860	desktop	1	59.20736337	16	10
business.panasonic.com	84028	desktop	1	448.7378286	16	10
business.panasonic.com	84029	desktop	3	526.1925377	16	10
business.panasonic.com	158	desktop	21.6	2296.515347	16	10
business.panasonic.com	222	desktop	1	115.8264542	16	10
business.panasonic.com	414	desktop	1	95.3291768	16	10
business.panasonic.com	702	desktop	12.6	1425.326105	16	10
business.panasonic.com	894	desktop	1	120.8521594	16	10
business.panasonic.com	84030	desktop	2	381.4166844	16	10
business.panasonic.com	31	desktop	3.6	329.9217021	16	10
business.panasonic.com	191	desktop	2	202.6589302	16	10
business.panasonic.com	84031	desktop	3	492.9147837	16	10
business.panasonic.com	32	desktop	6	1176.412386	16	10
business.panasonic.com	192	desktop	2	424.2551235	16	10
business.panasonic.com	288	desktop	2	684.4633176	16	10
business.panasonic.com	352	desktop	1	103.0021733	16	10
business.panasonic.com	384	desktop	1	52.52184312	16	10
business.panasonic.com	480	desktop	2	212.0193735	16	10
business.panasonic.com	608	desktop	10.6	1692.881941	16	10
business.panasonic.com	704	desktop	12.2	2925.621285	16	10
business.panasonic.com	84032	desktop	3	496.8279991	16	10
business.panasonic.com	705	desktop	4	472.6742375	16	10
business.panasonic.com	84033	desktop	2	420.3305115	16	10
business.panasonic.com	578	desktop	3	467.0536264	16	10
business.panasonic.com	642	desktop	6.6	1234.187806	16	10
business.panasonic.com	84034	desktop	24.81818182	3526.670858	16	10
business.panasonic.com	643	desktop	123.1857143	2457.80325	16	10
business.panasonic.com	84035	desktop	4	861.8815225	16	10
business.panasonic.com	36	desktop	24.6	2932.218837	16	10
business.panasonic.com	100	desktop	4	421.5346598	16	10
business.panasonic.com	196	desktop	1	131.5612343	16	10
business.panasonic.com	356	desktop	45.2	6533.518996	16	10
business.panasonic.com	484	desktop	9.6	1923.055717	16	10
business.panasonic.com	516	desktop	1	151.9265486	16	10
business.panasonic.com	804	desktop	27.2	929.2248521	16	10
business.panasonic.com	84036	desktop	58.4	9349.851769	16	10
business.panasonic.com	84037	desktop	16	3302.996162	16	10
business.panasonic.com	70	desktop	1	103.2240319	16	10
business.panasonic.com	710	desktop	3	760.1702339	16	10
business.panasonic.com	84038	desktop	1	272.3965323	16	10
business.panasonic.com	807	desktop	1	46.03088097	16	10
business.panasonic.com	999	desktop	1530.94129	209848.5079	16	10
business.panasonic.com	84039	desktop	16	3495.906809	16	10
business.panasonic.com	8	desktop	3	418.4001028	16	10
business.panasonic.com	40	desktop	5	516.5700093	16	10
business.panasonic.com	104	desktop	5.6	147.7701167	16	10
business.panasonic.com	360	desktop	24.6	1104.709714	16	10
business.panasonic.com	392	desktop	24.58571429	4905.921168	16	10
business.panasonic.com	616	desktop	27.4	3428.71924	16	10
business.panasonic.com	840	desktop	669.9984326	112821.7035	16	10
business.panasonic.com	84040	desktop	3	833.1322359	16	10
business.panasonic.com	233	desktop	3	242.5986655	16	10
business.panasonic.com	84041	desktop	12	1384.689658	16	10
business.panasonic.com	458	desktop	10	781.3088283	16	10
business.panasonic.com	554	desktop	2	200.2502518	16	10
business.panasonic.com	586	desktop	5	628.8184466	16	10
business.panasonic.com	682	desktop	7.6	660.4817977	16	10
business.panasonic.com	84010	desktop	2	334.8095039	16	10
business.panasonic.com	84042	desktop	28.4	5206.111439	16	10
business.panasonic.com	203	desktop	5	751.5295832	16	10
business.panasonic.com	84011	desktop	1	139.8657071	16	10
business.panasonic.com	76	desktop	18	2439.598682	16	10
business.panasonic.com	300	desktop	8	679.0836667	16	10
business.panasonic.com	364	desktop	10.2	1199.919938	16	10
business.panasonic.com	428	desktop	1	79.44602596	16	10
business.panasonic.com	620	desktop	12.8	2297.432205	16	10
business.panasonic.com	716	desktop	1	138.1338526	16	10
business.panasonic.com	84012	desktop	31.5	6169.501861	16	10
business.panasonic.com	84044	desktop	5	772.6748321	16	10
business.panasonic.com	84013	desktop	29	5463.932853	16	11
business.panasonic.com	398	desktop	11.6	270.3887641	16	11
business.panasonic.com	558	desktop	1	97.2715412	16	11
business.panasonic.com	84046	desktop	1	108.6295931	16	11
business.panasonic.com	84015	desktop	6	853.8609289	16	11
business.panasonic.com	84047	desktop	9	1798.42162	16	11
business.panasonic.com	112	desktop	4	135.0180658	16	11
business.panasonic.com	208	desktop	1	94.34564107	16	11
business.panasonic.com	496	desktop	1.6	149.1681685	16	11
business.panasonic.com	528	desktop	8	1377.374299	16	11
business.panasonic.com	688	desktop	1.6	127.8263342	16	11
business.panasonic.com	752	desktop	4	414.4001601	16	11
business.panasonic.com	784	desktop	1	172.5593883	16	11
business.panasonic.com	84016	desktop	5	960.6186757	16	11
business.panasonic.com	84048	desktop	47.0492163	8799.597061	16	11
business.panasonic.com	8401	desktop	8	2502.734638	16	11
business.panasonic.com	84017	desktop	35.1	5726.3246	16	11
business.panasonic.com	84049	desktop	8	1121.405537	16	11
business.panasonic.com	50	desktop	4	117.6342378	16	11
business.panasonic.com	242	desktop	1	100.1395377	16	11
business.panasonic.com	498	desktop	1	30.56960743	16	11
business.panasonic.com	818	desktop	12.6	752.0678294	16	11
business.panasonic.com	8402	desktop	1	199.5283133	16	11
business.panasonic.com	84018	desktop	13	2809.538629	16	11
business.panasonic.com	84050	desktop	1	109.3672431	16	11
business.panasonic.com	51	desktop	1	55.8107073	16	11
business.panasonic.com	275	desktop	1	63.75317405	16	11
business.panasonic.com	499	desktop	1	129.5928259	16	11
business.panasonic.com	659	desktop	1	200.4482574	16	11
business.panasonic.com	84019	desktop	6	855.9918412	16	11
business.panasonic.com	84051	desktop	15.6	2144.280501	16	11
business.panasonic.com	276	desktop	42.2	3671.442108	16	11
business.panasonic.com	372	desktop	1.6	197.0963091	16	11
business.panasonic.com	404	desktop	2	82.54728356	16	11
business.panasonic.com	724	desktop	5.6	854.2775077	16	11
business.panasonic.com	756	desktop	5	783.0075973	16	11
business.panasonic.com	788	desktop	2	213.2693998	16	11
business.panasonic.com	8404	desktop	24.61818182	3920.722352	16	11
business.panasonic.com	84020	desktop	6	715.5465342	16	11
business.panasonic.com	8405	desktop	6	1404.503002	16	11
business.panasonic.com	84021	desktop	3	671.1687005	16	11
business.panasonic.com	84053	desktop	19.6	2361.875364	16	11
business.panasonic.com	246	desktop	8	829.8538617	16	11
business.panasonic.com	566	desktop	3	112.2140869	16	11
business.panasonic.com	630	desktop	2	176.4515435	16	11
business.panasonic.com	662	desktop	1	584.2926295	16	11
business.panasonic.com	8406	desktop	92.53103448	10842.54312	16	11
business.panasonic.com	84054	desktop	2	626.8153236	16	11
business.panasonic.com	84023	desktop	1	225.8602762	16	11
business.panasonic.com	84055	desktop	16	2124.287056	16	11
business.panasonic.com	56	desktop	7	993.2130169	16	11
business.panasonic.com	120	desktop	1	60.21325489	16	11
business.panasonic.com	152	desktop	2	329.4641144	16	11
business.panasonic.com	344	desktop	9	708.6727792	16	11
business.panasonic.com	376	desktop	8.6	900.766905	16	11
business.panasonic.com	440	desktop	2	221.3619203	16	11
business.panasonic.com	504	desktop	1	46.48418161	16	11
business.panasonic.com	760	desktop	1	68.40378434	16	11
business.panasonic.com	792	desktop	13.2	3177.607982	16	11
business.panasonic.com	8408	desktop	8	1164.067753	16	11
business.panasonic.com	84024	desktop	8.6	1278.948257	16	11
business.panasonic.com	84056	desktop	1	234.892161	16	11
business.panasonic.com	8409	desktop	6	1037.097489	16	11
business.panasonic.com	84025	desktop	18	2255.802313	16	11
business.panasonic.com	218	desktop	1	103.9639447	16	11
business.panasonic.com	250	desktop	19.88571429	1905.705034	16	11
business.panasonic.com	474	desktop	2	190.0606122	16	11
business.panasonic.com	634	desktop	1	285.1827892	16	11
business.panasonic.com	826	desktop	22.2	3520.340077	16	11
business.panasonic.com	858	desktop	1	141.3912041	16	11
business.panasonic.com	84026	desktop	19	3360.381896	16	11
business.panasonic.com	84027	desktop	14.6	2147.542464	16	11
business.panasonic.com	124	desktop	43.8	4375.320481	16	11
business.panasonic.com	156	desktop	1	79.79347733	16	11
business.panasonic.com	348	desktop	5.6	856.2146118	16	11
business.panasonic.com	380	desktop	13.6	1552.019059	16	11
business.panasonic.com	604	desktop	3	447.0728607	16	11
business.panasonic.com	764	desktop	8.6	1067.691902	16	11
business.panasonic.com	84028	desktop	2	780.6427173	16	11
business.panasonic.com	84029	desktop	13.8	2291.47668	16	11
business.panasonic.com	158	desktop	14.88571429	1569.752019	16	11
business.panasonic.com	222	desktop	1	118.8292808	16	11
business.panasonic.com	414	desktop	1	89.22122569	16	11
business.panasonic.com	446	desktop	1.6	187.0289537	16	11
business.panasonic.com	702	desktop	11.6	1256.252519	16	11
business.panasonic.com	862	desktop	3	637.5514399	16	11
business.panasonic.com	84030	desktop	1	214.4709299	16	11
business.panasonic.com	191	desktop	1	115.4728971	16	11
business.panasonic.com	703	desktop	1	187.2071032	16	11
business.panasonic.com	84031	desktop	4	688.8372495	16	11
business.panasonic.com	32	desktop	5.6	971.499887	16	11
business.panasonic.com	192	desktop	3	209.9114893	16	11
business.panasonic.com	320	desktop	2	408.2435701	16	11
business.panasonic.com	352	desktop	2	179.1369382	16	11
business.panasonic.com	480	desktop	1	147.1135372	16	11
business.panasonic.com	608	desktop	9	793.0693952	16	11
business.panasonic.com	704	desktop	8	1567.655778	16	11
business.panasonic.com	736	desktop	1	67.49590673	16	11
business.panasonic.com	800	desktop	1	335.698843	16	11
business.panasonic.com	84032	desktop	6.6	996.9436705	16	11
business.panasonic.com	705	desktop	3	271.2692177	16	11
business.panasonic.com	833	desktop	1	257.4984575	16	11
business.panasonic.com	84033	desktop	2	197.6122685	16	11
business.panasonic.com	578	desktop	2	238.6034533	16	11
business.panasonic.com	642	desktop	10.6	1603.87673	16	11
business.panasonic.com	834	desktop	1	46.5916897	16	11
business.panasonic.com	84034	desktop	23.81818182	3040.635559	16	11
business.panasonic.com	643	desktop	120	2091.383905	16	11
business.panasonic.com	84035	desktop	2	404.5369577	16	11
business.panasonic.com	4	desktop	1	37.8920774	16	11
business.panasonic.com	36	desktop	30.2	3286.7564	16	11
business.panasonic.com	68	desktop	1	78.3110451	16	11
business.panasonic.com	100	desktop	3	280.7803853	16	11
business.panasonic.com	196	desktop	1	137.6516692	16	11
business.panasonic.com	356	desktop	60.2	5055.409972	16	11
business.panasonic.com	388	desktop	3	320.7086972	16	11
business.panasonic.com	484	desktop	11	2095.399401	16	11
business.panasonic.com	804	desktop	46.08571429	1304.846972	16	11
business.panasonic.com	84036	desktop	51.2	7521.729907	16	11
business.panasonic.com	84037	desktop	16.6	2809.347089	16	11
business.panasonic.com	70	desktop	1	45.36788866	16	11
business.panasonic.com	710	desktop	4	638.9012352	16	11
business.panasonic.com	84038	desktop	2	387.1422689	16	11
business.panasonic.com	999	desktop	1545.77013	188544.0049	16	11
business.panasonic.com	84039	desktop	18	3291.417132	16	11
business.panasonic.com	40	desktop	2	229.6799121	16	11
business.panasonic.com	360	desktop	20.6	761.4976994	16	11
business.panasonic.com	392	desktop	15.6	3467.909277	16	11
business.panasonic.com	616	desktop	14.2	1642.231664	16	11
business.panasonic.com	840	desktop	712.2272727	111501.6985	16	11
business.panasonic.com	84040	desktop	21.5	5076.674917	16	11
business.panasonic.com	233	desktop	3	223.5103332	16	11
business.panasonic.com	84041	desktop	8.6	1010.079829	16	11
business.panasonic.com	170	desktop	6.2	1278.877493	16	11
business.panasonic.com	458	desktop	14.6	881.3471896	16	11
business.panasonic.com	554	desktop	5	516.923133	16	11
business.panasonic.com	586	desktop	21.48571429	1876.723049	16	11
business.panasonic.com	682	desktop	9	749.9258561	16	11
business.panasonic.com	84010	desktop	5	708.2420937	16	11
business.panasonic.com	84042	desktop	33.7	5457.990613	16	11
business.panasonic.com	203	desktop	6.6	918.5916717	16	11
business.panasonic.com	84011	desktop	3	285.9426851	16	11
business.panasonic.com	12	desktop	2	128.1809315	16	11
business.panasonic.com	76	desktop	28	2598.068612	16	11
business.panasonic.com	268	desktop	1	284.8686719	16	11
business.panasonic.com	300	desktop	9.2	790.5400068	16	11
business.panasonic.com	364	desktop	5	458.3996105	16	11
business.panasonic.com	428	desktop	2	87.17185776	16	11
business.panasonic.com	620	desktop	5	691.7046233	16	11
business.panasonic.com	84012	desktop	52.1	8511.689794	16	11
business.panasonic.com	84013	desktop	16.6	3281.486051	16	12
business.panasonic.com	84045	desktop	7	1592.422505	16	12
business.panasonic.com	398	desktop	5	116.2739071	16	12
business.panasonic.com	84046	desktop	3	571.5394033	16	12
business.panasonic.com	84015	desktop	3	466.9147162	16	12
business.panasonic.com	84047	desktop	15	3425.450993	16	12
business.panasonic.com	112	desktop	2	68.04743647	16	12
business.panasonic.com	144	desktop	4	188.5255696	16	12
business.panasonic.com	208	desktop	6	790.7614572	16	12
business.panasonic.com	368	desktop	3	311.3841712	16	12
business.panasonic.com	496	desktop	1	178.6913648	16	12
business.panasonic.com	528	desktop	6	847.5826931	16	12
business.panasonic.com	688	desktop	4	345.2719036	16	12
business.panasonic.com	752	desktop	10.6	1211.636846	16	12
business.panasonic.com	784	desktop	1	148.3828734	16	12
business.panasonic.com	84016	desktop	4	882.3849672	16	12
business.panasonic.com	84048	desktop	34.2	7069.325069	16	12
business.panasonic.com	8401	desktop	5	1405.649553	16	12
business.panasonic.com	84017	desktop	28.6	5186.468988	16	12
business.panasonic.com	84049	desktop	3.5	589.830269	16	12
business.panasonic.com	50	desktop	3	86.20782565	16	12
business.panasonic.com	498	desktop	1	31.25857749	16	12
business.panasonic.com	818	desktop	6	361.454676	16	12
business.panasonic.com	84018	desktop	12	2717.142617	16	12
business.panasonic.com	84050	desktop	1	145.087173	16	12
business.panasonic.com	84019	desktop	6	1053.308235	16	12
business.panasonic.com	84051	desktop	32.6	5350.0343	16	12
business.panasonic.com	276	desktop	37.8	2773.722132	16	12
business.panasonic.com	308	desktop	1	54.15134339	16	12
business.panasonic.com	340	desktop	1	121.9491143	16	12
business.panasonic.com	372	desktop	1	152.0050151	16	12
business.panasonic.com	724	desktop	9.8	1660.84224	16	12
business.panasonic.com	756	desktop	4	473.2344678	16	12
business.panasonic.com	8404	desktop	46.61818182	8426.130018	16	12
business.panasonic.com	84020	desktop	6	1076.02629	16	12
business.panasonic.com	8405	desktop	1	231.8527231	16	12
business.panasonic.com	84021	desktop	5	1326.226871	16	12
business.panasonic.com	84053	desktop	28.6	3636.485887	16	12
business.panasonic.com	214	desktop	1	150.1378023	16	12
business.panasonic.com	246	desktop	3	388.2847356	16	12
business.panasonic.com	470	desktop	1	177.4501635	16	12
business.panasonic.com	566	desktop	4.6	200.8572933	16	12
business.panasonic.com	662	desktop	2	765.5015325	16	12
business.panasonic.com	8406	desktop	100.8	13377.32733	16	12
business.panasonic.com	84022	desktop	8	2752.637696	16	12
business.panasonic.com	84054	desktop	1	269.4884217	16	12
business.panasonic.com	84023	desktop	1	226.2650978	16	12
business.panasonic.com	84055	desktop	14.8	2354.345728	16	12
business.panasonic.com	56	desktop	4	633.9273224	16	12
business.panasonic.com	120	desktop	2	116.0182523	16	12
business.panasonic.com	152	desktop	3	472.2985111	16	12
business.panasonic.com	344	desktop	11.2	1048.36725	16	12
business.panasonic.com	376	desktop	7	712.2505494	16	12
business.panasonic.com	440	desktop	1	110.1374561	16	12
business.panasonic.com	792	desktop	19.2	4579.449632	16	12
business.panasonic.com	8408	desktop	16	2038.05582	16	12
business.panasonic.com	84024	desktop	12	1803.919029	16	12
business.panasonic.com	84056	desktop	3	631.1296359	16	12
business.panasonic.com	8409	desktop	11	1735.342846	16	12
business.panasonic.com	84025	desktop	12.6	1482.962697	16	12
business.panasonic.com	250	desktop	12	1192.094157	16	12
business.panasonic.com	410	desktop	3.6	260.6851997	16	12
business.panasonic.com	826	desktop	20.6	4575.587246	16	12
business.panasonic.com	84026	desktop	14.6	2350.738263	16	12
business.panasonic.com	84027	desktop	12.6	2175.296424	16	12
business.panasonic.com	124	desktop	68	7557.796682	16	12
business.panasonic.com	156	desktop	16.2	704.2370304	16	12
business.panasonic.com	188	desktop	1	147.6119329	16	12
business.panasonic.com	316	desktop	1	116.9134942	16	12
business.panasonic.com	348	desktop	10	1574.831969	16	12
business.panasonic.com	380	desktop	21	2052.323897	16	12
business.panasonic.com	764	desktop	6	930.5661747	16	12
business.panasonic.com	860	desktop	1	31.15203019	16	12
business.panasonic.com	84028	desktop	1	718.9589883	16	12
business.panasonic.com	84029	desktop	7	1387.47173	16	12
business.panasonic.com	158	desktop	9	1006.990414	16	12
business.panasonic.com	446	desktop	1	129.1557924	16	12
business.panasonic.com	638	desktop	2	95.34435331	16	12
business.panasonic.com	670	desktop	1	590.042976	16	12
business.panasonic.com	702	desktop	22.4	2079.16819	16	12
business.panasonic.com	862	desktop	2	411.6617708	16	12
business.panasonic.com	31	desktop	2	158.1646476	16	12
business.panasonic.com	191	desktop	1	113.3249613	16	12
business.panasonic.com	703	desktop	3	628.4784069	16	12
business.panasonic.com	84031	desktop	1	158.6851734	16	12
business.panasonic.com	32	desktop	9.2	1583.061439	16	12
business.panasonic.com	96	desktop	1	102.9935287	16	12
business.panasonic.com	192	desktop	1	46.56404973	16	12
business.panasonic.com	352	desktop	1	171.0439459	16	12
business.panasonic.com	608	desktop	6	692.8976679	16	12
business.panasonic.com	704	desktop	13.6	3136.429356	16	12
business.panasonic.com	832	desktop	1	322.1053996	16	12
business.panasonic.com	84032	desktop	3	403.6540363	16	12
business.panasonic.com	417	desktop	1	21.81720571	16	12
business.panasonic.com	705	desktop	3	458.1400091	16	12
business.panasonic.com	84033	desktop	5	774.3654448	16	12
business.panasonic.com	578	desktop	2	235.8314319	16	12
business.panasonic.com	642	desktop	5	752.4843973	16	12
business.panasonic.com	84034	desktop	18	2492.023384	16	12
business.panasonic.com	643	desktop	103.6857143	1823.969044	16	12
business.panasonic.com	84035	desktop	6	913.3620833	16	12
business.panasonic.com	36	desktop	23.8	2848.142525	16	12
business.panasonic.com	100	desktop	8.6	942.4529321	16	12
business.panasonic.com	356	desktop	45.8	3592.424139	16	12
business.panasonic.com	484	desktop	14	2694.832619	16	12
business.panasonic.com	516	desktop	1	131.005928	16	12
business.panasonic.com	804	desktop	35	976.5575443	16	12
business.panasonic.com	84036	desktop	62.6	10277.88391	16	12
business.panasonic.com	84037	desktop	13	2487.323049	16	12
business.panasonic.com	70	desktop	1	38.6252143	16	12
business.panasonic.com	710	desktop	2	323.718255	16	12
business.panasonic.com	231	desktop	2	168.7165605	16	12
business.panasonic.com	999	desktop	1424.782714	209202.9531	16	12
business.panasonic.com	84039	desktop	20	3323.084786	16	12
business.panasonic.com	8	desktop	1.6	116.1057456	16	12
business.panasonic.com	40	desktop	6	657.5307459	16	12
business.panasonic.com	104	desktop	2	37.3362737	16	12
business.panasonic.com	232	desktop	2.6	21989.59558	16	12
business.panasonic.com	360	desktop	19	767.718161	16	12
business.panasonic.com	392	desktop	17.2	3699.789636	16	12
business.panasonic.com	616	desktop	14	1972.011926	16	12
business.panasonic.com	840	desktop	615.0112853	105290.6096	16	12
business.panasonic.com	84040	desktop	9.8	2564.414239	16	12
business.panasonic.com	233	desktop	1	78.39254508	16	12
business.panasonic.com	84041	desktop	12	1589.746827	16	12
business.panasonic.com	170	desktop	3	761.6036101	16	12
business.panasonic.com	458	desktop	13	1012.184168	16	12
business.panasonic.com	554	desktop	4	474.0194623	16	12
business.panasonic.com	586	desktop	12.88571429	1133.624834	16	12
business.panasonic.com	682	desktop	6	486.9086936	16	12
business.panasonic.com	84010	desktop	4.818181818	610.8512169	16	12
business.panasonic.com	84042	desktop	30	5435.575849	16	12
business.panasonic.com	203	desktop	7	1060.648533	16	12
business.panasonic.com	84011	desktop	2	173.8080332	16	12
business.panasonic.com	12	desktop	1	63.46104868	16	12
business.panasonic.com	44	desktop	2	426.4178718	16	12
business.panasonic.com	76	desktop	13.6	1409.216667	16	12
business.panasonic.com	300	desktop	13.6	1147.964951	16	12
business.panasonic.com	364	desktop	13.6	1340.896206	16	12
business.panasonic.com	428	desktop	2	118.4553931	16	12
business.panasonic.com	620	desktop	3	388.7177886	16	12
business.panasonic.com	780	desktop	1	73.73499242	16	12
business.panasonic.com	84012	desktop	27.73103448	5494.516794	16	12
business.panasonic.com	84044	desktop	1	116.2460378	16	12
business.panasonic.com	84013	desktop	17	3356.509644	17	1
business.panasonic.com	84045	desktop	9	1798.14036	17	1
business.panasonic.com	398	desktop	7.6	193.7224629	17	1
business.panasonic.com	430	desktop	1	73.64539141	17	1
business.panasonic.com	558	desktop	1	101.9278503	17	1
business.panasonic.com	84046	desktop	4	1008.738542	17	1
business.panasonic.com	84015	desktop	2.6	461.6752617	17	1
business.panasonic.com	84047	desktop	21.6	4586.774752	17	1
business.panasonic.com	48	desktop	2	182.5965954	17	1
business.panasonic.com	112	desktop	2	62.79107112	17	1
business.panasonic.com	144	desktop	7	353.6089347	17	1
business.panasonic.com	208	desktop	1	101.157056	17	1
business.panasonic.com	400	desktop	5	268.9864769	17	1
business.panasonic.com	496	desktop	2	174.723124	17	1
business.panasonic.com	528	desktop	13	2137.123856	17	1
business.panasonic.com	688	desktop	1	92.66526451	17	1
business.panasonic.com	752	desktop	6	596.3163479	17	1
business.panasonic.com	784	desktop	4	535.6668864	17	1
business.panasonic.com	84016	desktop	3	556.4514544	17	1
business.panasonic.com	84048	desktop	42.6	8691.211267	17	1
business.panasonic.com	8401	desktop	4	1196.551736	17	1
business.panasonic.com	84017	desktop	20.41818182	3593.118111	17	1
business.panasonic.com	84049	desktop	2	240.6322321	17	1
business.panasonic.com	50	desktop	1	27.32986547	17	1
business.panasonic.com	434	desktop	1	66.7586241	17	1
business.panasonic.com	466	desktop	1	440.9161168	17	1
business.panasonic.com	498	desktop	3	101.0321543	17	1
business.panasonic.com	818	desktop	5	301.5349706	17	1
business.panasonic.com	8402	desktop	1	295.135918	17	1
business.panasonic.com	84018	desktop	10.6	2420.630459	17	1
business.panasonic.com	84050	desktop	2	277.945077	17	1
business.panasonic.com	51	desktop	1	64.51784774	17	1
business.panasonic.com	275	desktop	1	93.35876556	17	1
business.panasonic.com	84019	desktop	6	838.5932434	17	1
business.panasonic.com	84051	desktop	20.8	3281.67014	17	1
business.panasonic.com	84	desktop	2	330.8814728	17	1
business.panasonic.com	116	desktop	2	58.70371295	17	1
business.panasonic.com	212	desktop	1	107.3649717	17	1
business.panasonic.com	276	desktop	29.6	2781.16225	17	1
business.panasonic.com	372	desktop	3	479.6070456	17	1
business.panasonic.com	404	desktop	1	43.51035219	17	1
business.panasonic.com	724	desktop	13.28571429	1813.617086	17	1
business.panasonic.com	756	desktop	3.6	584.1122611	17	1
business.panasonic.com	8404	desktop	20.2	3678.586258	17	1
business.panasonic.com	84020	desktop	2	440.5087536	17	1
business.panasonic.com	8405	desktop	3	814.2848822	17	1
business.panasonic.com	84021	desktop	6	1494.077048	17	1
business.panasonic.com	84053	desktop	29	4066.378993	17	1
business.panasonic.com	246	desktop	5	415.6231131	17	1
business.panasonic.com	470	desktop	1	179.0917041	17	1
business.panasonic.com	566	desktop	1	27.28142417	17	1
business.panasonic.com	8406	desktop	129.1181818	17476.46953	17	1
business.panasonic.com	84022	desktop	1	509.0300729	17	1
business.panasonic.com	84054	desktop	2	639.8226372	17	1
business.panasonic.com	84023	desktop	4	879.8076154	17	1
