clickstream_sample.ts	clickstream_sample.source_id	clickstream_sample.sub_id	clickstream_sample.user_id	clickstream_sample.session_id	clickstream_sample.user_ip	clickstream_sample.country_id	clickstream_sample.user_agent	clickstream_sample.is_from_one_way	clickstream_sample.is_link	clickstream_sample.http_referer	clickstream_sample.previous_site	clickstream_sample.requested_site	clickstream_sample.http_code	clickstream_sample.http_redirect_to_url	clickstream_sample.content_type	clickstream_sample.application_name	clickstream_sample.is_from_browser	clickstream_sample.version	clickstream_sample.client_redirect	clickstream_sample.client_redirect_duration	clickstream_sample.version_number	clickstream_sample.server_redirect	clickstream_sample.ip_hash	clickstream_sample.year	clickstream_sample.month	clickstream_sample.day	clickstream_sample.app
1494749825.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/@48.8639988,2.3159804,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/@48.8639988,2.3159804,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749826.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/@48.8639988,2.3159804,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/@48.8637203,2.3189716,14z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749874.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/@48.8637203,2.3189716,14z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/@48.8637203,2.3189716,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749877.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/@48.8637203,2.3189716,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/@48.8637203,2.3189716,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749877.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Eiffel+Tower,+Champ+de+Mars,+Avenue+Anatole+France,+Paris,+France/@48.8637203,2.3189716,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e66e2964e34e2d:0x8ddca9ee380ef7e0!2m2!1d2.2944813!2d48.8583701!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8637203,2.3189716,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749878.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8637203,2.3189716,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749882.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749883.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749884.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749884.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749891.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France//@48.8639988,2.3185426,14z/data=!4m9!4m8!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m0!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8639988,2.3185426,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749893.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8639988,2.3185426,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8515127,2.1805749,12z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749893.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8639988,2.3185426,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8639988,2.3185426,14z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749896.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8515127,2.1805749,12z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8486533,2.251549,12.7z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749897.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8486533,2.251549,12.7z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8484998,2.2557484,12.76z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749899.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8484998,2.2557484,12.76z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8636438,2.2314734,12z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749908.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8636438,2.2314734,12z/data=!4m14!4m13!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8636438,2.2314734,12z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749913.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8636438,2.2314734,12z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8539502,2.3190255,12.99z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749914.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8539502,2.3190255,12.99z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8516356,2.3700862,14.38z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749916.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8516356,2.3700862,14.38z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8537239,2.3764338,15.39z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
1494749918.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8537239,2.3764338,15.39z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	https://www.google.com.sa/maps/dir/Hotel+Mercure+Paris+Bastille+Marais,+53+Rue+Richard+Lenoir,+75011+Paris,+France/Palace+of+Versailles,+Versailles,+France/@48.8558461,2.378591,16.12z/data=!4m15!4m14!1m5!1m1!1s0x47e66df7b161af61:0x40677d63ed1d8f70!2m2!1d2.3805625!2d48.8571536!1m5!1m1!1s0x47e67d94d7b14c75:0x538fcc15f59ce8f!2m2!1d2.1203554!2d48.8048649!3e3!5i1?hl=en&authuser=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	14	kafka-consumer-a06
