apps_usage_source.app	apps_usage_source.source	apps_usage_source.country	apps_usage_source.devices	apps_usage_source.users	apps_usage_source.dailyinstalls	apps_usage_source.dailyuninstalls	apps_usage_source.dailyupdates	apps_usage_source.sessions	apps_usage_source.usagetime	apps_usage_source.sessionsquared	apps_usage_source.realsessionsquared	apps_usage_source.usagesquared	apps_usage_source.isinstalled	apps_usage_source.isuninstalled	apps_usage_source.qualified_active_users	apps_usage_source.year	apps_usage_source.month	apps_usage_source.day
com.kannadamatrimony	955	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.bengalimatrimony	961	356	5.0	1.0	0.0	0.0	0.0	1.0	50.023	0.0	1.0	2502.300529	0.0	0.0	3.0	16	2	17
com.marathimatrimony	955	356	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16	2	17
com.kannadamatrimony	5003	356	18.0	5.0	0.0	0.0	0.0	14.0	1105.316	25.0	48.0	370455.17025	0.0	0.0	9.0	16	2	24
com.bengalimatrimony	952	356	185.0	53.0	1.0	2.0	0.0	244.0	58622.34800000002	2027.0	2462.0	1.8933207515342203E8	1.0	2.0	129.0	16	2	17
com.bengalimatrimony	5019	356	12.0	1.0	0.0	0.0	0.0	2.0	561.188	1.0	4.0	314931.97134399996	0.0	0.0	3.0	16	2	21
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	1.0	20.0	0.0	1.0	400.0	0.0	0.0	2.0	16	2	21
com.kannadamatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	961	356	4.0	1.0	0.0	0.0	0.0	1.0	100.004	0.0	1.0	10000.800016000001	0.0	0.0	3.0	16	2	24
com.bengalimatrimony	5003	356	16.0	2.0	0.0	1.0	0.0	12.0	722.491	82.0	104.0	314221.04765300005	0.0	1.0	11.0	16	2	17
com.marathimatrimony	5048	356	1.0	1.0	0.0	0.0	0.0	3.0	290.012	4.0	9.0	84106.960144	0.0	0.0	1.0	16	2	17
com.bengalimatrimony	5067	356	3.0	1.0	0.0	0.0	0.0	1.0	70.23	0.0	1.0	4932.2529	0.0	0.0	1.0	16	2	17
com.bengalimatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.kannadamatrimony	966	356	29.0	5.0	1.0	2.0	0.0	40.0	6729.9529999999995	385.0	460.0	1.1906543704340998E7	1.0	2.0	18.0	16	2	23
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	23
com.marathimatrimony	990	356	17.0	3.0	0.0	0.0	0.0	4.0	420.038	1.0	6.0	66209.24066000001	0.0	0.0	11.0	16	2	28
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	990	356	22.0	5.0	0.0	1.0	0.0	7.0	2315.789	4.0	13.0	1592150.8735190001	0.0	1.0	11.0	16	2	25
com.kannadamatrimony	5003	356	18.0	3.0	0.0	0.0	0.0	6.0	1472.124	5.0	14.0	1590494.077494	0.0	0.0	10.0	16	2	17
com.marathimatrimony	5003	356	28.0	7.0	0.0	0.0	0.0	16.0	3096.107	23.0	48.0	2168402.422731	0.0	0.0	14.0	16	2	28
com.bengalimatrimony	990	356	17.0	7.0	3.0	4.0	0.0	63.0	5698.691999999999	1310.0	1429.0	9298085.572311997	3.0	2.0	13.0	16	2	17
com.marathimatrimony	5019	356	39.0	6.0	1.0	0.0	0.0	13.0	2599.0640000000003	37.0	57.0	1423820.7008860002	1.0	0.0	26.0	16	2	17
com.kannadamatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.marathimatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	662.36	0.0	1.0	438720.7696	0.0	0.0	1.0	16	2	21
com.marathimatrimony	5067	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	981	356	3.0	1.0	0.0	0.0	0.0	2.0	380.011	1.0	4.0	144408.360121	0.0	0.0	2.0	16	2	23
com.marathimatrimony	5084	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	17
com.bengalimatrimony	5003	356	16.0	2.0	0.0	0.0	0.0	3.0	520.037	1.0	5.0	250437.00136899998	0.0	0.0	8.0	16	2	21
com.marathimatrimony	5084	356	3.0	1.0	0.0	0.0	0.0	1.0	190.68	0.0	1.0	36358.862400000005	0.0	0.0	2.0	16	2	23
com.marathimatrimony	961	356	3.0	3.0	0.0	0.0	0.0	5.0	1590.2430000000002	2.0	9.0	2143190.4357330003	0.0	0.0	3.0	16	2	17
com.kannadamatrimony	5048	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.bengalimatrimony	952	356	192.0	45.0	5.0	0.0	0.0	156.0	42731.518	901.0	1168.0	1.7552822750463802E8	5.0	0.0	122.0	16	2	21
com.kannadamatrimony	952	356	100.0	19.0	4.0	2.0	0.0	50.0	8158.293	125.0	206.0	8028493.122747	3.0	2.0	80.0	16	2	21
com.kannadamatrimony	990	356	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16	2	23
com.marathimatrimony	905	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.bengalimatrimony	966	356	17.0	5.0	0.0	1.0	0.0	21.0	4808.11	118.0	155.0	9725518.658404002	0.0	1.0	8.0	16	2	23
com.kannadamatrimony	966	356	18.0	2.0	2.0	0.0	0.0	2.0	170.00400000000002	0.0	2.0	14500.720016000001	2.0	0.0	10.0	16	2	17
com.bengalimatrimony	5003	356	15.0	1.0	0.0	0.0	0.0	1.0	260.009	0.0	1.0	67604.68008100001	0.0	0.0	8.0	16	2	23
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.kannadamatrimony	961	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.bengalimatrimony	955	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.bengalimatrimony	966	356	18.0	4.0	0.0	0.0	0.0	9.0	3049.8849999999998	11.0	25.0	7283807.275370998	0.0	0.0	9.0	16	2	21
com.bengalimatrimony	961	356	8.0	3.0	1.0	0.0	0.0	7.0	1240.058	10.0	21.0	851116.7046139999	1.0	0.0	6.0	16	2	21
com.marathimatrimony	955	356	4.0	2.0	0.0	0.0	0.0	2.0	60.0	0.0	2.0	2000.0	0.0	0.0	3.0	16	2	21
com.kannadamatrimony	5003	356	20.0	5.0	0.0	0.0	0.0	13.0	1183.0420000000001	64.0	85.0	913942.8744379999	0.0	0.0	8.0	16	2	21
com.marathimatrimony	5067	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.marathimatrimony	981	356	3.0	1.0	0.0	0.0	0.0	2.0	264.863	1.0	4.0	70152.408769	0.0	0.0	1.0	16	2	17
com.marathimatrimony	5003	356	24.0	3.0	0.0	0.0	0.0	13.0	5048.106	68.0	91.0	2.1346462257770002E7	0.0	0.0	11.0	16	2	23
com.kannadamatrimony	971	356	1.0	1.0	1.0	1.0	0.0	3.0	1322.0720000000001	4.0	9.0	1747874.3731840004	1.0	1.0	1.0	16	2	23
com.marathimatrimony	990	356	22.0	5.0	1.0	3.0	0.0	7.0	1360.056	2.0	11.0	784673.5617999999	1.0	3.0	10.0	16	2	24
com.bengalimatrimony	951	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.kannadamatrimony	990	356	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16	2	17
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.marathimatrimony	952	356	199.0	50.0	1.0	8.0	0.0	190.0	31763.999	1012.0	1342.0	4.5156854818941005E7	1.0	8.0	128.0	16	2	17
com.marathimatrimony	990	356	17.0	6.0	1.0	1.0	0.0	10.0	1325.7009999999998	4.0	18.0	522818.246411	1.0	1.0	10.0	16	2	17
com.marathimatrimony	5067	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.marathimatrimony	981	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.kannadamatrimony	966	356	20.0	6.0	2.0	0.0	0.0	13.0	6196.064	21.0	41.0	1.3613936748718001E7	2.0	0.0	15.0	16	2	21
com.marathimatrimony	5084	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	21
com.bengalimatrimony	655	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.bengalimatrimony	5067	356	1.0	1.0	0.0	0.0	0.0	11.0	1412.317	100.0	121.0	1994639.308489	0.0	0.0	1.0	16	2	21
com.bengalimatrimony	981	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.marathimatrimony	5003	356	25.0	5.0	1.0	0.0	0.0	16.0	13993.608999999999	121.0	148.0	1.7417225018961096E8	1.0	0.0	14.0	16	2	17
com.bengalimatrimony	990	356	19.0	5.0	0.0	0.0	0.0	7.0	585.548	2.0	11.0	83774.07900199998	0.0	0.0	16.0	16	2	21
com.marathimatrimony	5019	356	40.0	3.0	1.0	0.0	0.0	6.0	1610.012	3.0	12.0	1264973.646894	1.0	0.0	24.0	16	2	21
com.bengalimatrimony	966	356	19.0	5.0	0.0	0.0	0.0	19.0	5495.159	76.0	109.0	9116745.887574999	0.0	0.0	9.0	16	2	17
com.kannadamatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.marathimatrimony	961	356	3.0	1.0	0.0	0.0	0.0	1.0	960.114	0.0	1.0	921818.892996	0.0	0.0	2.0	16	2	23
com.marathimatrimony	990	356	20.0	4.0	0.0	0.0	0.0	5.0	900.036	1.0	7.0	202816.400386	0.0	0.0	10.0	16	2	23
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.marathimatrimony	952	356	211.0	57.0	9.0	9.0	1.0	180.0	34341.566000000006	1403.0	1706.0	8.825907707518803E7	9.0	6.0	136.0	16	2	21
com.kannadamatrimony	990	356	9.0	1.0	0.0	0.0	0.0	2.0	250.016	1.0	4.0	62508.00025599999	0.0	0.0	7.0	16	2	21
com.marathimatrimony	961	356	4.0	1.0	0.0	0.0	0.0	2.0	790.192	1.0	4.0	624403.396864	0.0	0.0	2.0	16	2	21
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	952	356	217.0	52.0	6.0	5.0	0.0	190.0	30914.629000000008	914.0	1242.0	5.227804555962299E7	6.0	5.0	152.0	16	2	23
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.marathimatrimony	990	356	17.0	5.0	0.0	0.0	0.0	7.0	1495.374	4.0	13.0	482867.11780799995	0.0	0.0	8.0	16	2	21
com.bengalimatrimony	5084	356	2.0	1.0	0.0	0.0	0.0	1.0	70.001	0.0	1.0	4900.140001000001	0.0	0.0	1.0	16	2	21
com.kannadamatrimony	902	356	1.0	1.0	0.0	0.0	0.0	2.0	180.594	1.0	4.0	32614.192836	0.0	0.0	1.0	16	2	21
com.marathimatrimony	5003	356	27.0	4.0	0.0	0.0	0.0	12.0	2594.3400000000006	38.0	58.0	5355291.7925860025	0.0	0.0	14.0	16	2	21
com.kannadamatrimony	960	356	3.0	1.0	0.0	0.0	0.0	1.0	110.012	0.0	1.0	12102.640144	0.0	0.0	3.0	16	2	22
com.marathimatrimony	966	356	34.0	7.0	1.0	0.0	1.0	23.0	3182.801	100.0	139.0	1958594.306921	1.0	0.0	18.0	16	2	22
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	22
com.kannadamatrimony	5067	356	2.0	1.0	1.0	0.0	0.0	1.0	50.004	0.0	1.0	2500.4000159999996	1.0	0.0	1.0	16	2	22
com.kannadamatrimony	981	356	2.0	1.0	0.0	0.0	0.0	2.0	140.00900000000001	1.0	4.0	19602.520081000002	0.0	0.0	1.0	16	2	22
com.kannadamatrimony	5019	356	13.0	1.0	1.0	0.0	0.0	3.0	325.009	4.0	9.0	105630.85008100001	1.0	0.0	6.0	16	2	22
com.bengalimatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.kannadamatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.bengalimatrimony	952	356	197.0	46.0	3.0	6.0	0.0	167.0	40389.297000000006	1099.0	1387.0	9.5158008942749E7	3.0	6.0	123.0	16	2	22
com.bengalimatrimony	966	356	15.0	3.0	0.0	0.0	0.0	19.0	6712.688	114.0	149.0	3.550682822034201E7	0.0	0.0	7.0	16	2	22
com.kannadamatrimony	5003	356	16.0	3.0	0.0	1.0	0.0	8.0	542.4649999999999	25.0	38.0	194324.56637299998	0.0	1.0	10.0	16	2	22
com.marathimatrimony	5039	356	1.0	1.0	0.0	0.0	0.0	1.0	140.003	0.0	1.0	19600.840008999996	0.0	0.0	1.0	16	2	22
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.kannadamatrimony	955	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.kannadamatrimony	952	356	98.0	20.0	3.0	3.0	1.0	67.0	12055.218	403.0	517.0	2.6436407069060005E7	2.0	3.0	79.0	16	2	22
com.kannadamatrimony	961	356	3.0	1.0	0.0	0.0	0.0	1.0	389.937	0.0	1.0	152050.863969	0.0	0.0	2.0	16	2	22
com.bengalimatrimony	961	356	8.0	3.0	0.0	1.0	0.0	14.0	2205.088	101.0	126.0	2966664.230794	0.0	1.0	7.0	16	2	22
com.marathimatrimony	955	356	2.0	1.0	0.0	0.0	0.0	4.0	717.9469999999999	9.0	16.0	515447.89480899984	0.0	0.0	2.0	16	2	22
com.bengalimatrimony	5019	356	14.0	2.0	0.0	0.0	0.0	5.0	927.7439999999999	9.0	17.0	460431.1890899999	0.0	0.0	7.0	16	2	22
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	1.0	20.001	0.0	1.0	400.0400010000001	0.0	0.0	3.0	16	2	22
com.kannadamatrimony	5019	356	11.0	1.0	0.0	0.0	0.0	10.0	1572.0149999999999	81.0	100.0	2471231.1602249998	0.0	0.0	4.0	16	2	29
com.bengalimatrimony	990	356	18.0	5.0	2.0	0.0	0.0	6.0	1150.147	1.0	8.0	431011.188707	2.0	0.0	12.0	16	2	22
com.marathimatrimony	5019	356	44.0	5.0	0.0	2.0	0.0	7.0	716.4280000000001	4.0	13.0	127477.63158800002	0.0	2.0	30.0	16	2	22
com.bengalimatrimony	5019	356	14.0	3.0	0.0	0.0	0.0	12.0	3710.621	65.0	86.0	6044082.854245	0.0	0.0	9.0	16	2	29
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	1.0	16.173	0.0	1.0	261.5659289999999	0.0	0.0	3.0	16	2	29
com.kannadamatrimony	955	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.bengalimatrimony	952	356	211.0	50.0	1.0	4.0	0.0	171.0	42214.11100000001	845.0	1137.0	9.522499139443897E7	1.0	4.0	139.0	16	2	29
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	22
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.marathimatrimony	5084	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16	2	22
com.kannadamatrimony	966	356	23.0	9.0	0.0	0.0	0.0	23.0	3860.678	82.0	119.0	3436525.928362	0.0	0.0	17.0	16	2	22
com.bengalimatrimony	5003	356	15.0	3.0	1.0	1.0	0.0	8.0	1181.4279999999999	11.0	24.0	891546.5675039999	1.0	1.0	7.0	16	2	22
com.kannadamatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	22
com.marathimatrimony	961	356	4.0	2.0	1.0	0.0	0.0	2.0	270.032	0.0	2.0	62915.54096200001	1.0	0.0	2.0	16	2	22
com.marathimatrimony	5067	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	22
com.marathimatrimony	981	356	3.0	1.0	0.0	0.0	0.0	1.0	100.003	0.0	1.0	10000.600009	0.0	0.0	2.0	16	2	22
com.kannadamatrimony	990	356	8.0	1.0	0.0	0.0	0.0	2.0	70.001	1.0	4.0	4900.140001000001	0.0	0.0	6.0	16	2	22
com.kannadamatrimony	952	356	104.0	27.0	2.0	2.0	0.0	157.0	21953.185	2028.0	2315.0	6.0456614301653005E7	2.0	2.0	85.0	16	2	29
com.marathimatrimony	5003	356	24.0	6.0	0.0	0.0	0.0	20.0	6981.037999999999	64.0	98.0	2.1931963182146E7	0.0	0.0	13.0	16	2	22
com.kannadamatrimony	960	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.marathimatrimony	966	356	42.0	10.0	3.0	0.0	0.0	27.0	8765.379	41.0	85.0	1.5170853333423E7	3.0	0.0	23.0	16	2	29
com.marathimatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	120.339	0.0	1.0	14481.474920999999	0.0	0.0	1.0	16	2	29
com.bengalimatrimony	966	356	17.0	5.0	0.0	0.0	0.0	17.0	4103.066	54.0	83.0	5166099.905620001	0.0	0.0	8.0	16	2	29
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	22
com.marathimatrimony	952	356	204.0	62.0	5.0	4.0	0.0	206.0	37849.40600000001	786.0	1136.0	9.618564476492001E7	5.0	4.0	144.0	16	2	22
com.kannadamatrimony	961	356	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	29
com.marathimatrimony	990	356	19.0	5.0	0.0	0.0	0.0	32.0	3627.367	161.0	220.0	2689708.973799	0.0	0.0	12.0	16	2	22
com.kannadamatrimony	966	356	25.0	7.0	1.0	0.0	0.0	33.0	8809.535999999998	256.0	315.0	2.3138408144816E7	1.0	0.0	21.0	16	2	29
com.bengalimatrimony	5067	356	2.0	2.0	0.0	0.0	0.0	23.0	13493.715	245.0	289.0	1.35173720267237E8	0.0	0.0	2.0	16	2	29
com.bengalimatrimony	981	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.marathimatrimony	951	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.bengalimatrimony	990	356	24.0	6.0	0.0	1.0	0.0	75.0	7699.011	2321.0	2465.0	2.682398092991901E7	0.0	1.0	15.0	16	2	29
com.marathimatrimony	5019	356	40.0	2.0	0.0	2.0	0.0	2.0	150.003	0.0	2.0	15300.540004999999	0.0	2.0	20.0	16	2	29
com.bengalimatrimony	951	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.kannadamatrimony	990	356	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16	2	29
com.bengalimatrimony	655	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	22
com.bengalimatrimony	961	356	7.0	3.0	0.0	0.0	0.0	39.0	12000.089	986.0	1061.0	1.29224236260435E8	0.0	0.0	6.0	16	2	29
com.marathimatrimony	955	356	4.0	1.0	0.0	0.0	0.0	1.0	20.096	0.0	1.0	403.849216	0.0	0.0	2.0	16	2	29
com.kannadamatrimony	5048	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.bengalimatrimony	5003	356	12.0	4.0	0.0	0.0	0.0	10.0	1529.206	10.0	26.0	1106297.1357299997	0.0	0.0	5.0	16	2	29
com.marathimatrimony	5048	356	1.0	1.0	0.0	0.0	0.0	1.0	300.021	0.0	1.0	90012.600441	0.0	0.0	1.0	16	2	29
com.marathimatrimony	990	356	21.0	3.0	2.0	2.0	0.0	10.0	1382.954	49.0	66.0	1267819.9662259999	2.0	2.0	11.0	16	2	29
com.marathimatrimony	886	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.bengalimatrimony	5084	356	2.0	1.0	0.0	0.0	0.0	1.0	291.119	0.0	1.0	84750.27216100002	0.0	0.0	1.0	16	2	29
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	29
com.marathimatrimony	952	356	219.0	56.0	4.0	1.0	0.0	213.0	36438.43	1413.0	1783.0	7.554169461237602E7	3.0	1.0	150.0	16	2	29
com.bengalimatrimony	5019	356	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	16	2	13
com.marathimatrimony	5067	356	3.0	1.0	0.0	0.0	0.0	3.0	130.391	4.0	9.0	17001.812880999998	0.0	0.0	1.0	16	2	29
com.marathimatrimony	981	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	29
com.marathimatrimony	5084	356	3.0	2.0	0.0	0.0	0.0	5.0	510.187	9.0	17.0	206136.50888500005	0.0	0.0	3.0	16	2	29
com.marathimatrimony	961	356	5.0	1.0	0.0	0.0	0.0	2.0	1320.306	1.0	4.0	1743207.9336360001	0.0	0.0	4.0	16	2	29
com.kannadamatrimony	5003	356	15.0	3.0	0.0	0.0	0.0	21.0	2324.54	110.0	149.0	2009849.367794	0.0	0.0	8.0	16	2	29
com.marathimatrimony	5003	356	28.0	8.0	2.0	0.0	0.0	18.0	6181.831	30.0	58.0	1.3028464926945E7	2.0	0.0	16.0	16	2	29
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	13
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	13
com.kannadamatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	13
com.marathimatrimony	966	356	29.0	4.0	0.0	1.0	0.0	13.0	2019.3240000000003	41.0	63.0	1947101.5451400003	0.0	1.0	18.0	16	2	13
com.kannadamatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.bengalimatrimony	990	356	14.0	3.0	0.0	0.0	0.0	8.0	1276.703	25.0	38.0	1013791.3428849998	0.0	0.0	9.0	16	2	13
com.marathimatrimony	5019	356	39.0	5.0	0.0	1.0	0.0	12.0	1666.232	25.0	44.0	861604.5505199999	0.0	1.0	24.0	16	2	13
com.marathimatrimony	905	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	13
com.kannadamatrimony	5019	356	11.0	3.0	1.0	0.0	0.0	17.0	2554.647	148.0	179.0	3549609.2109289994	1.0	0.0	6.0	16	2	13
com.bengalimatrimony	971	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	13
com.kannadamatrimony	961	356	4.0	1.0	0.0	0.0	0.0	2.0	190.005	1.0	4.0	36101.900024999995	0.0	0.0	3.0	16	2	13
com.kannadamatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	13
com.bengalimatrimony	5067	356	3.0	1.0	0.0	0.0	0.0	7.0	1991.5600000000002	36.0	49.0	3966311.233600001	0.0	0.0	2.0	16	2	13
com.bengalimatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.bengalimatrimony	5003	356	18.0	5.0	1.0	1.0	0.0	24.0	3140.3869999999997	109.0	152.0	2507560.4853609996	1.0	1.0	12.0	16	2	13
com.marathimatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
com.bengalimatrimony	955	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	13
