ts	source_id	sub_id	user_id	session_id	user_ip	country_id	user_agent	is_from_one_way	is_link	http_referer	previous_site	requested_site	http_code	http_redirect_to_url	content_type	application_name	is_from_browser	version	client_redirect	client_redirect_duration	version_number	server_redirect	ip_hash	year	month	day	app
1493411139	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		https://www.google.com/search?q=neochrome+lugnuts+with+8+spline+locking+ey&safe=off&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj9r-CK_MfTAhUn74MKHR8hB5MQ_AUIBygC&biw=1162&bih=739#safe=off&tbm=isch&q=neochrome+lugnuts+with+8+spline+locking+key&imgdii=684UistSFg4jGM:&imgrc=fKOnVMKSbDZ0UM:	https://www.google.com/search?q=neochrome+lugnuts+with+8+spline+locking+ey&safe=off&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj9r-CK_MfTAhUn74MKHR8hB5MQ_AUIBygC&biw=1162&bih=739#safe=off&tbm=isch&q=neochrome+lugnuts+with+8+spline+locking+key&imgrc=_	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411174	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	https://www.google.com/	https://www.google.com/search?q=neochrome+lugnuts+with+8+spline+locking+ey&safe=off&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj9r-CK_MfTAhUn74MKHR8hB5MQ_AUIBygC&biw=1162&bih=739#safe=off&tbm=isch&q=neochrome+lugnuts+with+8+spline+locking+key&imgrc=_	https://www.google.com/search?q=neochrome+lugnuts+with+8+spline+locking+key&safe=off&source=lnms&sa=X&ved=0ahUKEwjZu-Cv_MfTAhUE7yYKHaLXAUMQ_AUIBSgA&biw=1162&bih=739&dpr=1	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411193	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	https://www.google.com/	https://www.google.com/search?q=neochrome+lugnuts+with+8+spline+locking+key&safe=off&source=lnms&sa=X&ved=0ahUKEwjZu-Cv_MfTAhUE7yYKHaLXAUMQ_AUIBSgA&biw=1162&bih=739&dpr=1	https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411290	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html	https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html#&gid=1&pid=1	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411299	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html#&gid=1&pid=1	https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411303	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html	https://picclick.com/1-8-Spline-Splines-Key-For-Mcgard-152320882230.html	http://www.ebay.com/itm/152320882230?rmvSB=true	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411329	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		http://www.ebay.com/itm/152320882230?rmvSB=true	http://www.ebay.com/itm/152320882230?rmvSB=true#rpdCntId	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411331	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		http://www.ebay.com/itm/152320882230?rmvSB=true#rpdCntId	http://www.ebay.com/itm/152320882230?rmvSB=true	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411341	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.ebay.com/itm/152320882230?rmvSB=true	http://www.ebay.com/itm/152320882230?rmvSB=true	https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&ru=http%3A%2F%2Foffer.ebay.com%2Fws%2FeBayISAPI.dll%3FBinConfirm%26item%3D152320882230%26quantity%3D1%26fb%3D1%26frompage%3D2047675%26rev%3D1%26BidBinInfo%3D%253CbidInfo%253E%253CID%253E152320882230%253C%252FID%253E%253CMB%253E%253C%252FMB%253E%253CQTY%253E1%253C%252FQTY%253E%253C%252FbidInfo%253E&pageType=2143&onepagereg=1&item=152320882230&ICurl=https%3A%2F%2Fsecureimg.ebayimg.com%2Fi%2F00%2Fs%2FMTAwOFgxNDEz%2Fz%2Fke8AAOSwXeJYEnTo%2F%24_0.JPG&ICtitle=1+-+8+Spline+Splines+Key+For+Mcgard+Tuner+Lug+Nuts+For+A+Car+65100+New&ICdateMedium=May-15-17&ICtimeLong=18%3A40%3A06+PDT&gch=1&gchru=https%3A%2F%2Fpay.ebay.com%2Fgxo%3Faction%3Dcreate%26rypsvc%3Dtrue%26pagename%3Dryp%26item%3D152320882230%26quantity%3D1%26transactionid%3D-1%26rev%3D1	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411720	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	https://www.google.com/	http://stores.ebay.com/LugNutGuys/Locking-Lug-Nuts-/_i.html?_fsub=1980400017&_sasi=1&_sid=23453627&_trksid=p4634.c0.m322	http://stores.ebay.com/LugNutGuys	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411722	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://stores.ebay.com/LugNutGuys	http://stores.ebay.com/LugNutGuys	http://stores.ebay.com/LugNutGuys_W0QQ_sasiZ1	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411780	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0		http://stores.ebay.com/LugNutGuys_W0QQ_sasiZ1	https://www.google.com/search?q=autzone+bound+brook&oq=autzone+bound+brook+&aqs=chrome..69i57j0l4.3110j0j7&sourceid=chrome&ie=UTF-8	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411782	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	https://www.google.com/	https://www.google.com/search?q=autzone+bound+brook&oq=autzone+bound+brook+&aqs=chrome..69i57j0l4.3110j0j7&sourceid=chrome&ie=UTF-8	http://www.autozone.com/locations/nj/bound-brook/491-w-union-ave.html	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411802	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/locations/nj/bound-brook/491-w-union-ave.html	http://www.autozone.com/locations/nj/bound-brook/491-w-union-ave.html	http://www.autozone.com/exterior-accessories?cmpid=yext_topnav_exterioraccessories	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411812	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/exterior-accessories?cmpid=yext_topnav_exterioraccessories	http://www.autozone.com/exterior-accessories?cmpid=yext_topnav_exterioraccessories	http://www.autozone.com/searchresult?searchText=lock%20nut&vehicleSetFromSearch=false&keywords=lock%20nut	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411825	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/searchresult?searchText=lock%20nut&vehicleSetFromSearch=false&keywords=lock%20nut	http://www.autozone.com/searchresult?searchText=lock%20nut&vehicleSetFromSearch=false&keywords=lock%20nut	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?filterByKeyWord=lock+nut&fromString=search&isIgnoreVehicle=false&newYmme=true	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411872	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?filterByKeyWord=lock+nut&fromString=search&isIgnoreVehicle=false&newYmme=true	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?filterByKeyWord=lock+nut&fromString=search&isIgnoreVehicle=false&newYmme=true	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=2&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411884	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=2&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=2&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=3&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411893	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=3&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=3&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=4&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411923	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=4&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=4&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=5&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411932	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=5&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=5&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=6&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411949	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=6&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=6&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=7&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411961	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=7&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=7&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=8&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493411977	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=8&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=8&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=9&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493412008	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=9&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=9&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=10&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493412018	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=10&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=10&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=11&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
1493412027	550	chrome	jdko5mq1djs4e3ninrn0o21o75a		65.51.107.0	840		0	0	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=11&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=11&filterByKeyWord=lock+nut&fromString=search	http://www.autozone.com/suspension-steering-tire-and-wheel/wheel-nut-lock?pageNumber=12&filterByKeyWord=lock+nut&fromString=search	0								5.0.4		37d69704a91cfe267c38e5d1700bb3a2	17	4	28	kafka-consumer-a03
